Unnamed: 0,cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard,exp_name,dataset,tool,result_name,Unnamed: 0.2,Unnamed: 0.1,grn_collectri_f1,method
27,d29151ef3304,NFKBIA,ARID5A;ATF3;ATF4;BCL6;BHLHE40;CEBPB;CEBPD;DDIT3;EGR1;ERF;ETS2;FOS;FOSL2;HES5;HIF1A;JUN;JUNB;KDM5D;KLF6;KLF9;LMO2;MAFF;NFIL3;NR1D1;NR4A1;OTP;SREBF1;STAT3;XBP1,29,,,0.53797,0.68391,0.53366,10.97408,33.00391,6.50983,0.56064,1.91138,0.47352,0.17241,0.14706,0.08621,exp03,hypothalamus,coregnet,r1,,,,exp03-coregnet
28,69d9072ecc37,OGA,APEX1;ATF2;ATF4;ATF6B;BCLAF1;BHLHE41;CEBPG;CIC;CREBL2;CREBZF;CTBP1;CTNNB1;DEAF1;DMAP1;DRAP1;E2F4;E4F1;ENO1;EWSR1;FOXJ3;GTF2F1;HDAC3;HEY1;HMGB2;HSF1;HSF2;ING4;IRF9;JAZF1;KDM2A;KLF16;LDB1;LRRFIP1;MAZ;MBD1;MEF2D;MEIS3;MLX;MTA3;MZF1;NCOA1;NCOR2;NFE2L1;NONO;NR1D2;NR2F6;PBX1;PBX2;PBX3;PEG3;PHF1;POU6F1;RBFOX2;RFX5;RXRB;RXRG;SF1;SFPQ;SKI;SMARCA1;SMARCA5;SND1;SREBF2;SRF;SSRP1;STAT1;STAT2;STAT5B;TBL1XR1;TBPL1;TEF;TERF2;TFCP2;TFE3;THAP11;THRA;TRIM28;UBP1;USF1;ZBTB18;ZBTB4;ZFP90;ZGPAT;ZNF189;ZNF219;ZNF692;ZNF76;ZSCAN18,88,,,0.49858,0.47655,0.50266,8.27147,5.94071,7.02092,0.5305,1.58239,0.46818,0.05682,0.19231,0.04587,exp03,hypothalamus,coregnet,r1,,,,exp03-coregnet
29,1ca7bc9c10e9,PCNA,APEX1;ATF2;ATF4;ATF5;ATF6B;BCLAF1;BHLHE41;CEBPG;CIC;CREBL2;CREBZF;CTBP1;CTNNB1;DEAF1;DMAP1;DRAP1;E2F4;E4F1;ENO1;ESRRA;EWSR1;FEZF1;FOXJ3;GTF2F1;HDAC3;HEY1;HMGB2;HSF1;HSF2;HTATIP2;ING4;IRF9;JAZF1;KDM2A;KLF13;KLF16;LDB1;LRRFIP1;MAZ;MBD1;MEF2D;MLX;MTA3;MZF1;NCOA1;NCOR2;NFE2L1;NFE2L2;NFIX;NONO;NR1D2;NR2F6;PBX1;PBX2;PBX3;PEG3;PHF1;POU6F1;RBFOX2;RFX5;RXRB;RXRG;SALL2;SF1;SFPQ;SKI;SMARCA1;SMARCA5;SND1;SREBF1;SREBF2;SRF;SSRP1;STAT1;STAT2;STAT5B;TBL1XR1;TBPL1;TEF;TERF2;TFCP2;TFE3;THAP11;THRA;TRIM28;UBP1;USF1;ZBTB18;ZBTB4;ZBTB7A;ZFP90;ZGPAT;ZNF189;ZNF219;ZNF692;ZNF76;ZSCAN18,97,,,0.49597,0.47625,0.50233,8.2434,5.84243,6.71904,0.53083,1.58679,0.46956,0.05155,0.10638,0.03597,exp03,hypothalamus,coregnet,r1,,,,exp03-coregnet
30,27a9e0bfa01d,PDK4,ARID5A;ATF3;BCL6;CEBPB;CEBPD;EGR1;FEZF1;FOS;FOSL2;HES5;HIF1A;KDM5D;KLF15;KLF9;MAFF;MYRF;NFIL3;OTP;PEG3;SOX9;XBP1,21,,,0.46706,0.60317,0.4631,7.14736,23.40167,4.45542,0.54273,1.81961,0.46327,0.04762,0.04348,0.02326,exp03,hypothalamus,coregnet,r1,,,,exp03-coregnet
31,1010417fad06,PER1,ARID5A;ATF3;BCL6;BHLHE40;CEBPB;CEBPD;DDIT3;EGR1;ERF;FEZF1;FOS;FOSL2;HIF1A;HMGA1;HSF2;JAZF1;JUN;JUNB;JUND;KLF9;MAFF;NFIL3;NR1D1;NR4A1;OTP;PEG3;RBFOX2;SMARCA1;SOX9;STAT1;STAT5B;XBP1,32,,,0.53058,0.62164,0.52655,10.95318,28.45667,6.51651,0.55754,1.856,0.47032,0.1875,0.23077,0.11538,exp03,hypothalamus,coregnet,r1,,,,exp03-coregnet
32,74aa657258af,PKD1,ATF2;ATF6B;BCLAF1;CIC;CREBL2;CTBP1;DEAF1;E2F4;E4F1;ELK1;FEZF1;FOXJ3;HDAC3;HMGA1;HSF2;HSF4;ING4;JAZF1;KDM2A;LDB1;LRRFIP1;MAFG;MBD1;MEF2D;MEIS3;MLX;MLXIPL;MTA3;MZF1;NCOA1;NCOR2;NFE2L1;NONO;NR2F2;OTP;PBX1;PBX2;PEG3;PHF1;RBFOX2;RFX5;RXRB;RXRG;SALL2;SIX3;SMARCA1;SND1;SREBF2;STAT1;STAT5B;TBPL1;TEF;TERF2;THRA;UBP1;USF1;ZGPAT;ZSCAN18,58,,,0.48241,0.46895,0.48296,6.70067,5.2664,4.98731,0.5401,1.61146,0.47801,0.05172,0.15,0.04,exp03,hypothalamus,coregnet,r1,,,,exp03-coregnet
33,b62b82c018ec,PRKACA,APEX1;ATF2;ATF6B;BCLAF1;CIC;CREBL2;CTBP1;DEAF1;DMAP1;DRAP1;E2F4;E4F1;ENO1;EWSR1;FEZF1;FOXJ3;GTF2F1;HDAC3;HSF1;HSF2;HSF4;ING4;JAZF1;KDM2A;LDB1;LRRFIP1;MAFG;MBD1;MEF2D;MEIS3;MLX;MTA3;MZF1;NCOA1;NFE2L1;NONO;NR2F6;OTP;PBX1;PBX2;PEG3;PHF1;RBFOX2;RFX5;RXRB;RXRG;SALL2;SF1;SFPQ;SIX3;SMARCA1;SND1;SREBF2;SSRP1;STAT1;STAT5B;TBPL1;TERF2;TFE3;THAP11;TRIM28;UBP1;USF1;ZFP90;ZGPAT;ZSCAN18,66,,,0.49386,0.47249,0.49845,8.1599,5.32246,7.00203,0.52177,1.5307,0.46248,0.07576,0.10638,0.0463,exp03,hypothalamus,coregnet,r1,,,,exp03-coregnet
34,5e5a5e32d6be,SOCS3,ARID5A;ATF3;BCL6;CEBPD;EGR1;FEZF1;FOS;FOSL2;HES5;JUNB;KDM5D;MAFF;NFIL3;OTP;PEG3,15,,,0.48651,0.6,0.47302,9.37054,23.09132,4.7682,0.58445,1.78206,0.52307,0.06667,0.02703,0.01961,exp03,hypothalamus,coregnet,r1,,,,exp03-coregnet
35,622075c9bccc,SOD2,APEX1;ARID5A;ATF2;ATF3;ATF4;ATF5;BCL6;BCLAF1;CEBPB;CEBPD;CEBPG;CREBZF;CTNNB1;DDIT3;ELK1;ENO1;ETS2;FEZF1;FOSL2;FOXJ3;GTF2F1;HDAC3;HES5;HIF1A;HMGA1;HMGB2;HSF1;HSF2;JAZF1;JUN;LMO2;LRRFIP1;MAFF;MAFG;MBD1;MEF2D;MLX;NFIL3;NONO;OTP;PBX3;PEG3;SMARCA1;SND1;SREBF2;STAT1;STAT3;TERF2;TFE3;THRA;UBP1;XBP1;ZSCAN18,53,,,0.5205,0.52564,0.52516,9.82084,11.28754,7.45921,0.52069,1.67805,0.4437,0.11321,0.15,0.06897,exp03,hypothalamus,coregnet,r1,,,,exp03-coregnet
36,256a2602de7a,SPARC,ATF3;BCL6;CREBL2;EGR1;ELK1;FEZF1;FOS;FOXJ1;HES5;HEYL;HIF1A;HMGA1;HMGB2;HSF4;ID2;ID4;JAZF1;KDM5D;MAFF;MEIS3;MESP1;NFIL3;NR1D1;NR2F1;NR2F2;NR4A1;OTP;PEG3;RBFOX2;RFX4;RXRG;SALL2;SIX3;SMARCA1;SOX2;SOX9;SREBF2;STAT1;STAT5B;TBPL1,40,,,0.44744,0.51261,0.44744,3.61479,11.30812,2.64006,0.51802,1.68901,0.44227,0.0,0.0,0.0,exp03,hypothalamus,coregnet,r1,,,,exp03-coregnet
37,4ceae812ba2f,SQSTM1,APEX1;ATF2;ATF4;ATF5;ATF6B;BCLAF1;CEBPG;CIC;CREBL2;CTBP1;CTNNB1;DDIT3;DEAF1;DMAP1;DRAP1;E2F4;E4F1;ENO1;ETS2;EWSR1;FEZF1;FOXJ3;GTF2F1;HDAC3;HIF1A;HMGA1;HMGB2;HSF1;HSF2;HTATIP2;ING4;IRF9;JAZF1;KDM2A;KLF16;LDB1;LRRFIP1;MAFG;MAZ;MBD1;MEF2D;MLX;MTA3;MZF1;NCOA1;NCOR2;NFE2L1;NONO;NR2F6;OTP;PBX1;PBX2;PEG3;PHF1;POU6F1;RBFOX2;RFX5;RXRB;RXRG;SF1;SFPQ;SKI;SMARCA1;SMARCA5;SND1;SREBF2;SRF;SSRP1;STAT1;STAT5B;TBPL1;TERF2;TFCP2;TFE3;THAP11;THRA;TRIM28;UBP1;USF1;XBP1;ZBTB18;ZBTB4;ZBTB7A;ZFP90;ZGPAT;ZNF219;ZNF76;ZSCAN18,88,,,0.49993,0.4852,0.50283,9.18495,6.47576,7.48496,0.5232,1.58774,0.45747,0.02273,0.1,0.01887,exp03,hypothalamus,coregnet,r1,,,,exp03-coregnet
38,50f304bc0278,STMN1,APEX1;ATF2;ATF5;ATF6B;BCLAF1;BHLHE41;CIC;CREBL2;CREBZF;CTBP1;CTNNB1;DEAF1;DMAP1;DRAP1;E2F4;E4F1;ENO1;EWSR1;FOXJ3;GTF2F1;HDAC3;HSF1;HSF2;HSF4;HTATIP2;ING4;JAZF1;KDM2A;LDB1;LRRFIP1;MAFG;MAZ;MBD1;MEF2D;MEIS3;MLX;MTA3;MZF1;NCOA1;NCOR2;NFE2L1;NONO;NR1D2;PBX1;PBX2;PBX3;PEG3;PHF1;POU6F1;RBFOX2;RFX5;RXRB;RXRG;SALL2;SF1;SFPQ;SMARCA1;SMARCA5;SND1;SREBF2;SSRP1;STAT1;STAT2;STAT5B;TBL1XR1;TBPL1;TEF;TERF2;TFCP2;TFE3;THAP11;THRA;TRIM28;UBP1;USF1;ZBTB18;ZBTB7A;ZFP90;ZGPAT;ZNF189;ZSCAN18,81,,,0.49653,0.47593,0.50319,8.65385,6.25473,7.53372,0.52269,1.54591,0.46297,0.01235,0.05,0.01,exp03,hypothalamus,coregnet,r1,,,,exp03-coregnet
39,175aaf3cc166,SUMO1,APEX1;ATF2;ATF6B;BCLAF1;CEBPG;CIC;CREBL2;CREBZF;CTBP1;CTNNB1;DEAF1;DMAP1;DRAP1;E2F4;E4F1;ENO1;EWSR1;FEZF1;FOXJ3;GTF2F1;HDAC3;HEY1;HMGA1;HSF1;HSF2;ING4;JAZF1;KDM2A;KLF16;LDB1;LRRFIP1;MAFG;MAZ;MBD1;MEF2D;MEIS3;MLX;MTA3;MZF1;NCOA1;NCOR2;NFE2L1;NONO;NR1D2;NR2F6;OTP;PBX1;PBX2;PBX3;PEG3;PHF1;POU6F1;RBFOX2;RFX5;RXRB;RXRG;SALL2;SF1;SFPQ;SKI;SMARCA1;SMARCA5;SND1;SREBF2;SSRP1;STAT1;STAT5B;TBL1XR1;TBPL1;TEF;TERF2;TFCP2;TFE3;THAP11;THRA;TRIM28;UBP1;USF1;ZBTB18;ZBTB4;ZFP90;ZGPAT;ZNF219;ZNF692;ZNF76;ZSCAN18,86,,,0.49346,0.47237,0.49799,8.62094,5.60849,7.23427,0.53605,1.58032,0.47539,0.02326,0.08333,0.01852,exp03,hypothalamus,coregnet,r1,,,,exp03-coregnet
40,419fd8341186,TAGLN,ARID5A;ATF3;CEBPD;FEZF1;FOSL2;HES5;HMGA1;KDM5D;KLF9;MAFF;MYRF;NFIL3;NKX6-2;PEG3;STAT1;STAT2,16,,,0.41333,0.51944,0.42,5.11568,9.95787,2.38549,0.57311,1.73446,0.51825,0.0,0.0,0.0,exp03,hypothalamus,coregnet,r1,,,,exp03-coregnet
41,54f7293df82d,TIMP1,ARID5A;ATF3;BCL6;BHLHE40;CEBPB;CEBPD;DDIT3;EGR1;FEZF1;FOS;FOSL2;FOXJ1;HES5;HMGA1;JUN;JUNB;LMO2;MAFF;NFIL3;OTP;PEG3;SIX3;STAT1;STAT3;XBP1,25,,,0.54167,0.65278,0.53778,9.91851,30.45272,6.64276,0.5496,1.90903,0.4569,0.24,0.15789,0.10526,exp03,hypothalamus,coregnet,r1,,,,exp03-coregnet
42,8b5df0a24a26,TIMP3,APEX1;ARID5A;ATF2;ATF5;ATF6B;BCLAF1;BHLHE40;CIC;CREBZF;CTBP1;DBP;DDIT3;DEAF1;DRAP1;E2F4;E4F1;ELK1;ENO1;ERF;ESRRA;ETS2;EWSR1;FEZF1;FOSL2;FOXJ3;GTF2F1;HDAC3;HES4;HEY1;HIF1A;HMGA1;HMGB2;HSF1;HSF2;ID2;ING4;IRF9;JAZF1;JUND;KDM2A;KLF15;KLF16;KLF9;LDB1;LMO2;LRRFIP1;MAFG;MAZ;MBD1;MEF2D;MLX;MLXIPL;MTA3;NCOA1;NCOR2;NFE2L1;NFIL3;NONO;NR1D2;NR2F1;PBX1;PBX2;PBX3;PEG3;PHF1;POU6F1;RBFOX2;RFX4;RFX5;RXRB;RXRG;SALL2;SF1;SFPQ;SMARCA1;SND1;SOX2;SREBF1;SREBF2;STAT1;STAT2;STAT3;STAT5B;TBPL1;TEF;TERF2;TFCP2;TFE3;THRA;TRIM28;UBP1;USF1;XBP1;ZBTB4;ZBTB7A;ZGPAT;ZSCAN18,97,,,0.50086,0.48785,0.49905,7.98931,6.70532,6.0147,0.53878,1.63722,0.4724,0.02062,0.09091,0.01709,exp03,hypothalamus,coregnet,r1,,,,exp03-coregnet
43,aca3613855ec,TKT,APEX1;ATF2;ATF4;ATF5;ATF6B;BCLAF1;CEBPG;CIC;CREBL2;CREBZF;CTBP1;CTNNB1;DDIT3;DEAF1;DMAP1;DRAP1;E2F4;E4F1;ENO1;ESRRA;EWSR1;FEZF1;FOXJ3;GTF2F1;HDAC3;HEY1;HMGA1;HMGB2;HSF1;HSF2;HTATIP2;ING4;IRF9;JAZF1;KDM2A;KLF16;LDB1;LRRFIP1;MAFG;MAZ;MBD1;MEF2D;MLX;MTA3;MZF1;NCOA1;NCOR2;NFE2L1;NONO;NR2F6;PBX1;PBX2;PBX3;PEG3;PHF1;POU6F1;RBFOX2;RFX5;RXRB;RXRG;SALL2;SF1;SFPQ;SKI;SMARCA1;SMARCA5;SND1;SREBF2;SRF;SSRP1;STAT1;STAT2;STAT5B;TBL1XR1;TBPL1;TERF2;TFCP2;TFE3;THAP11;THRA;TRIM28;UBP1;USF1;ZBTB18;ZBTB4;ZBTB7A;ZFP90;ZGPAT;ZNF219;ZNF692;ZNF76;ZSCAN18,92,,,0.4995,0.47838,0.5037,8.61304,6.01293,7.23079,0.52733,1.58253,0.46432,0.02174,0.07143,0.01695,exp03,hypothalamus,coregnet,r1,,,,exp03-coregnet
44,d0870f474a58,TXN,APEX1;ATF2;ATF4;ATF5;ATF6B;BCLAF1;CEBPG;CIC;CREBZF;CTBP1;CTNNB1;DDIT3;DEAF1;DMAP1;DRAP1;E2F4;E4F1;ENO1;ESRRA;EWSR1;FEZF1;FOXJ3;GTF2F1;HDAC3;HEY1;HMGA1;HMGB2;HSF1;HSF2;HTATIP2;ING4;IRF9;JAZF1;JUND;KDM2A;KLF16;LDB1;LRRFIP1;MAFG;MAZ;MBD1;MEF2D;MLX;MTA3;MZF1;NCOA1;NCOR2;NFE2L1;NFE2L2;NONO;NR1D2;NR2F6;OTP;PBX1;PBX2;PBX3;PEG3;PHF1;POU6F1;RBFOX2;RFX5;RXRB;SF1;SFPQ;SKI;SMARCA1;SMARCA5;SND1;SREBF2;SRF;SSRP1;STAT1;STAT5B;TBL1XR1;TBPL1;TEF;TERF2;TFCP2;TFE3;THAP11;THRA;TRIM28;UBP1;USF1;ZBTB18;ZBTB4;ZBTB7A;ZFP90;ZGPAT;ZNF219;ZNF692;ZNF76;ZSCAN18,93,,,0.4976,0.48138,0.50152,8.90105,6.22651,7.10697,0.52632,1.58596,0.4637,0.03226,0.15,0.02727,exp03,hypothalamus,coregnet,r1,,,,exp03-coregnet
45,b733afb25ab6,VEGFA,ARID5A;ATF2;ATF3;BCL6;BCLAF1;BHLHE40;CEBPD;CREBL2;DDIT3;EGR1;ENO1;FEZF1;FOS;FOSL2;FOXJ3;HES5;HIF1A;HMGA1;HSF2;HSF4;JAZF1;JUN;JUNB;KDM5D;MAFF;MEF2D;MEIS3;MTA3;MYRF;NFIL3;NR2F1;NR2F2;NR4A1;OTP;PEG3;RBFOX2;SIX3;SMARCA1;SND1;SREBF2;STAT1;STAT2;STAT5B;TEF;UBP1;XBP1,46,,,0.48631,0.53188,0.48478,7.20723,13.81847,4.71439,0.5463,1.6979,0.47204,0.23913,0.07746,0.06215,exp03,hypothalamus,coregnet,r1,,,,exp03-coregnet
46,0007cf1b012e,VIM,ARID5A;ATF3;BCL6;CEBPD;EGR1;FEZF1;FOS;FOSL2;FOXJ1;HES5;JUN;JUNB;KDM5D;LMO2;MAFF;MYRF;NFIL3;NR4A1;OTP;PEG3;SIX3;SOX9;XBP1,23,,,0.47365,0.60145,0.46542,7.04601,21.40181,4.32077,0.53425,1.78385,0.45661,0.04348,0.02,0.01389,exp03,hypothalamus,coregnet,r1,,,,exp03-coregnet
0,c05c08cd7200,ACTA2,ABL1;APEX1;ARID5A;ATF6B;BCL3;BCL6;CEBPB;CEBPD;CIC;CREBZF;EGR1;ENO1;EPAS1;FOS;HDAC1;HMGA1;HMGB2;HTATIP2;ID4;KLF2;KLF9;MYRF;NCOR2;NFATC4;NFKB1;NONO;NR2F1;NR2F2;NR4A2;PML;SFPQ;SKI;SND1;SOX9;SSRP1;STAT2;STAT3;STAT6;TEAD2;THRA;XBP1;ZBTB4,42,,,0.53523,0.56136,0.53368,10.46216,18.39437,9.9936,0.49129,1.69777,0.39693,0.04762,0.05405,0.02597,exp03,kidney_cortex,coregnet,r1,,,,exp03-coregnet
1,6da7d80c0f66,ACTB,APEX1;ATF4;ATF6B;BCL6;BCLAF1;CEBPB;CREB3;CREBZF;CTNNB1;CXXC1;DRAP1;E2F4;ELF3;ENO1;EWSR1;GTF2F1;HDAC1;HDAC3;HIF1A;HMGA1;HMGB2;HNF1B;ID4;JUN;JUNB;KDM2A;KLF6;LRRFIP1;MBD2;MEF2D;MYRF;NCOR2;NFATC4;NFE2L2;NFKB1;NFKB2;NONO;NPAS2;NR2F1;NR2F2;PML;RARA;RELA;RFX5;SF1;SFPQ;SIRT6;SKI;SMARCA1;SND1;SOX9;SREBF2;SRF;SSRP1;STAT1;STAT2;STAT3;STAT5A;TRIM28;UBP1;VEZF1;XBP1;ZBTB4;ZNF384,64,,,0.54861,0.56614,0.55084,13.94968,18.61383,12.68626,0.49161,1.65852,0.40289,0.0625,0.19048,0.04938,exp03,kidney_cortex,coregnet,r1,,,,exp03-coregnet
2,4855fb46ea6e,APOE,ATF3;EGR1;HNF4A;MAF;MLXIPL;NFATC4;NR2F2;NR4A1;NR4A2,9,,,0.47685,0.66667,0.47222,6.59691,33.75512,4.10534,0.65568,2.24358,0.5627,0.0,0.0,0.0,exp03,kidney_cortex,coregnet,r1,,,,exp03-coregnet
3,565d68736737,APP,APEX1;ARNT;ATF6B;BCL3;BCL6;BCLAF1;CIC;CREBZF;CTNNB1;ELF3;EPAS1;ETS1;EWSR1;HDAC1;HIF1A;HMGA1;HMGB2;HOXB2;HOXB3;HOXD9;KLF6;LRRFIP1;MBD2;MECOM;MYRF;NCOR2;NFATC4;NFE2L1;NFE2L2;NFKB1;NFKB2;NPAS2;NR2F1;NR2F2;PBX2;PML;RELA;RELB;RFX5;SKI;SMARCA1;SND1;SOX9;SSRP1;STAT1;STAT3;STAT6;TEAD2;TFDP1;THAP11;THRA;TRIM28;UBP1;VEZF1;XBP1;ZBTB4,56,,,0.53837,0.53907,0.53571,11.47475,16.57037,9.95494,0.53007,1.71072,0.44748,0.10714,0.12245,0.06061,exp03,kidney_cortex,coregnet,r1,,,,exp03-coregnet
4,6e3915881fe3,CD14,ARID5A;BCL3;BCL6;CEBPB;CEBPD;CIC;CTNNB1;ELF3;ENO1;ETS2;EWSR1;HIF1A;HNF1B;IRF9;MYRF;NCOR2;NFATC4;NFKB1;NFKB2;NPAS2;NR2F2;NR4A2;PAX8;PML;RELB;SND1;SOX9;STAT1;STAT2;STAT3;XBP1,31,,,0.55412,0.59857,0.55771,12.2978,27.34956,11.67939,0.52355,1.80761,0.41898,0.09677,0.15,0.0625,exp03,kidney_cortex,coregnet,r1,,,,exp03-coregnet
5,3196bec3a19f,CDK4,ABL1;APEX1;ARID5A;ARNT;ATF4;ATF6B;BCLAF1;CIC;CREB3;CTBP1;CTNNB1;CXXC1;DMAP1;DRAP1;E2F4;E4F1;ENO1;EWSR1;GTF2F1;GTF3A;HDAC1;HDAC3;HMGA1;HMGB1;HMGB2;HNF1B;HOXA5;HOXA9;HOXB2;HSF1;ID4;ING4;IRF3;KDM2A;KLF6;LDB1;MBD1;MBD2;MEF2D;MYRF;NCOR2;NFATC4;NFE2L2;NFIC;NFKB1;NFKB2;NFYC;NONO;NR2F1;NR2F2;PBX2;PHF1;PML;RELA;RFX5;RFXANK;RXRB;SF1;SFPQ;SIRT6;SKI;SMARCA1;SMARCC1;SND1;SP100;SREBF2;SRF;SSRP1;STAT1;STAT2;STAT3;STAT5A;STAT5B;TFDP1;THAP11;TRIM28;UBP1;USF1;USF2;VEZF1;YBX1;ZBTB4;ZNF32;ZNF384,84,,,0.52778,0.52493,0.53299,12.16929,12.25348,10.67172,0.49247,1.59261,0.41604,0.08333,0.19444,0.06195,exp03,kidney_cortex,coregnet,r1,,,,exp03-coregnet
6,9ef87a1d2a5e,CDKN1A,ATF3;BCL3;BCL6;CEBPB;CEBPD;EGR1;ETS2;FOSL2;HIF1A;HMGA1;KLF6;MAFF;NFIL3;NFKB2;NR4A2;RELB;SOX9;STAT3;XBP1,19,,,0.55653,0.73977,0.55653,11.58087,44.37487,7.69441,0.58001,1.98686,0.48158,0.63158,0.04724,0.04598,exp03,kidney_cortex,coregnet,r1,,,,exp03-coregnet
7,2f9967fec886,CDKN1C,ATF3;ATF4;BCL6;BHLHE40;CEBPB;CEBPD;DDIT3;EGR1;FOXI1;HMGA1;HMGB2;HNF4A;JUN;JUNB;KLF6;MAFF;NFIL3;NR1D1;NR2F1;NR4A1;NR4A2;SND1;SOX9,23,,,0.55731,0.6502,0.54941,13.0673,30.792,8.91492,0.57604,1.9425,0.48592,0.13043,0.07692,0.05085,exp03,kidney_cortex,coregnet,r1,,,,exp03-coregnet
8,e6156da92e25,CLU,ARID5A;BCL3;BCL6;CEBPB;CEBPD;CIC;ELF3;HIF1A;HMGA1;HTATIP2;MYRF;NFATC4;NFKB1;NFKB2;NPAS2;NR2F1;PML;RELA;RELB;SND1;SOX9;SSRP1;STAT1;STAT3;XBP1,25,,,0.55278,0.60111,0.56556,13.29385,29.51807,12.73062,0.50526,1.78083,0.40066,0.08,0.08,0.04167,exp03,kidney_cortex,coregnet,r1,,,,exp03-coregnet
9,dbd544fcba94,CRYAB,ATF3;BCL3;BCL6;CEBPB;CEBPD;EGR1;HIF1A;HMGA1;HTATIP2;MLXIPL;NFIL3;NPAS2;NR4A1;NR4A2;PAX8;RELB;SOX9;XBP1,18,,,0.50545,0.64597,0.51525,10.08372,33.70621,6.93903,0.54,1.96008,0.42889,0.05556,0.04167,0.02439,exp03,kidney_cortex,coregnet,r1,,,,exp03-coregnet
10,b56a7f7c08ff,DUSP1,ATF3;BHLHE40;EGR1;FOS;HES1;JUN;JUNB;JUND;KLF2;MAFF;NR1D1;NR4A1;NR4A2,13,,,0.60043,0.80769,0.57692,16.34143,53.42613,10.02945,0.60357,2.19336,0.50324,0.23077,0.10345,0.07692,exp03,kidney_cortex,coregnet,r1,,,,exp03-coregnet
11,2f27274a3386,ERBB2,APEX1;ATF6B;BCLAF1;CIC;CREB3;CTBP1;CXXC1;DMAP1;E2F4;E4F1;EGR1;ELF3;EMX1;EMX2;FOXC1;GATA3;GTF2F1;HDAC1;HDAC3;HMGB1;HNF1B;HOXA5;HOXA9;HOXB2;HOXB3;HOXB5;HOXB7;HOXB8;HOXB9;HOXD10;HOXD4;HOXD8;HOXD9;HSF1;HSF4;ID4;ING4;IRF3;KDM2A;KLF13;KMT2B;LDB1;MAFK;MBD1;MBD2;MECOM;MXD4;MXI1;MYRF;MZF1;NFATC4;NFE2L1;NFE2L2;NFIC;NFKB1;NFKB2;NFYC;NPAS2;NR1H3;NR2F1;NR2F2;PAX2;PAX8;PBX2;PHF1;POU3F3;RFX5;RFXANK;RORC;RXRA;RXRB;SALL1;SF1;SIRT6;SKI;SMAD7;SMARCA1;SND1;SOX9;SP1;SREBF1;SREBF2;SSRP1;STAT1;STAT3;STAT6;TEF;TFCP2L1;TFDP1;THAP11;THRA;TRIM28;UBP1;USF2;VEZF1;ZBTB4;ZBTB7B;ZNF32;ZNF362;ZNF384;ZNF692,101,,,0.48891,0.49606,0.4934,7.33083,8.4212,5.4544,0.5348,1.64632,0.47332,0.05941,0.09524,0.03797,exp03,kidney_cortex,coregnet,r1,,,,exp03-coregnet
12,078b0fd94f20,FN1,ARID5A;BCL3;BCL6;CEBPB;CEBPD;HDAC1;HIF1A;HNF1B;MYRF;NCOR2;NFATC4;NFKB1;NFKB2;NPAS2;NR2F1;NR2F2;PML;RELB;SKI;SND1;SOX9;SSRP1;STAT1;STAT2;STAT3;TEAD2;XBP1,27,,,0.56078,0.61206,0.55793,12.75602,29.49234,11.57775,0.51221,1.84375,0.39972,0.11111,0.04615,0.03371,exp03,kidney_cortex,coregnet,r1,,,,exp03-coregnet
13,b636ccee4d16,GADD45B,ARID5A;ATF4;ATF5;BCL3;BCL6;BHLHE40;CEBPB;CEBPD;DDIT3;ETS2;FOSL2;HIF1A;HMGA1;HMGB2;HNF4A;HSF1;JUN;KLF10;MAFF;MAFK;MBD2;NFE2L2;NFIL3;NFKB2;RARA;RELB;SMAD3;SOX9;STAT1;STAT3;XBP1,31,,,0.56237,0.65735,0.56667,12.30561,35.53007,9.60722,0.56452,2.01899,0.45481,0.12903,0.17391,0.08,exp03,kidney_cortex,coregnet,r1,,,,exp03-coregnet
14,e2c4b32dc2d6,GSTP1,ABL1;APEX1;ARID5A;ATF4;ATF6B;BCL6;CIC;CREB3;CTNNB1;CXXC1;DRAP1;E2F4;ELF3;ENO1;EWSR1;GTF2F1;HDAC1;HDAC3;HIF1A;HMGA1;HMGB2;HNF1B;HOXA5;HOXB2;HOXB7;HOXB8;HOXD10;HOXD9;HSF1;ID4;KDM2A;KLF6;LDB1;LRRFIP1;MBD2;MECOM;MXD4;MYRF;NCOR2;NFATC4;NFKB1;NFKB2;NFYC;NONO;NPAS2;NR2F1;NR2F2;PML;PPARD;RELA;RFX5;RFXANK;SF1;SFPQ;SKI;SMAD7;SMARCA1;SND1;SREBF2;SRF;SSRP1;STAT1;STAT3;TCF7L1;TEAD2;TFDP1;TFE3;THAP11;THRA;TRIM28;UBP1;UBTF;USF2;ZBTB4;ZBTB7B;ZNF362,76,,,0.51991,0.51585,0.52222,10.24388,10.39819,9.07512,0.50607,1.60605,0.43402,0.06579,0.12821,0.04545,exp03,kidney_cortex,coregnet,r1,,,,exp03-coregnet
15,76499879c299,HBA2,ATF3;EGR1;FOS;NR4A1;NR4A2,5,,,0.53333,1.0,0.53333,18.64709,114.81454,11.04973,0.62571,2.3518,0.51178,0.0,0.0,0.0,exp03,kidney_cortex,coregnet,r1,,,,exp03-coregnet
