plot_tool,index,target,sources,method,value
CoRegTor,goa_similarity_jc,NDRG1,TPI1;P4HB;BHLHE40;CD59;DDIT3,exp02_kidney_cortex-coregtor-n_five,0.26408
CoRegTor,goa_similarity_jc,RHOA,UBXN1;CSNK2B;TRIM28;STAT6;P4HB;HNRNPA1;TAGLN2,exp02_kidney_cortex-coregtor-n_five,0.29972
CoRegTor,goa_similarity_jc,SOD2,BHLHE40;GADD45A,exp02_kidney_cortex-coregtor-n_five,0.38542
CoRegTor,goa_similarity_jc,SPARC,TAGLN2;P4HB;STAT6;EPAS1;TRIM28,exp02_kidney_cortex-coregtor-n_five,0.32277
CoRegTor,goa_similarity_jc,TAGLN,EPAS1;CEBPD;TAGLN2;STAT6;UBXN1,exp02_kidney_cortex-coregtor-n_five,0.38787
CoRegTor,goa_similarity_jc,TIMP1,TAGLN2;STAT6;P4HB;CEBPD;ENO1,exp02_kidney_cortex-coregtor-n_five,0.33322
CoRegTor,goa_similarity_jc,TIMP3,SF1;EPAS1;UBXN1;ID1;CEBPD;PKM,exp02_kidney_cortex-coregtor-n_five,0.3595
CoRegTor,goa_similarity_jc,TXN,SUCLG1;AKR1A1;SOD1;PRDX5;CAT;SRP9,exp02_kidney_cortex-coregtor-n_five,0.26944
CoRegTor,goa_similarity_jc,VEGFA,TPI1;P4HB;DDIT3;BHLHE40;HSPA5,exp02_kidney_cortex-coregtor-n_five,0.29002
CoRegTor,goa_similarity_jc,VIM,TAGLN2;STAT6;HNRNPA1;TRIM28;RPS10,exp02_kidney_cortex-coregtor-n_five,0.31995
CoRegNet,goa_similarity_jc,ACTA2,CEBPD;EGR1;ENO1;EPAS1;EZR;FOS;HSPA5;ID1;JUN;JUNB;LTF;NR4A1;P4HB;PKM;RPS4X;STAT6;TAGLN2,exp02-coregnet,0.3426
CoRegNet,goa_similarity_jc,ACTB,ATF4;BHLHE40;CD59;CEBPD;CLK1;CSNK2B;DDIT3;EGR1;ENO1;EPAS1;EZR;FOS;GADD45A;HES1;HNRNPA1;HSPA5;ID1;JUN;JUNB;JUND;LTF;NR4A1;P4HB;PKM;RPL35;RPL6;RPS10;RPS4X;SF1;STAT6;TAGLN2;TRIM28;UBXN1,exp02-coregnet,0.32712
CoRegNet,goa_similarity_jc,APOE,EGR1;GADD45A;LTF;NR4A1,exp02-coregnet,0.30715
CoRegNet,goa_similarity_jc,APP,ATF4;BHLHE40;CD59;CEBPD;CLK1;DDIT3;EGR1;ENO1;EPAS1;EZR;FOS;HNRNPA1;HSPA5;JUN;JUNB;JUND;LTF;NFE2L1;NR4A1;P4HB;PAX8;PKM;RPL35;RPS10;RPS4X;SF1;STAT6;TAGLN2;TRIM28;UBXN1,exp02-coregnet,0.3294
