cluster_uid,target,sources,n_sources,n_percent,silhouette_score,method,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_f1,grn_collectri_jaccard
e531f102e922,SPOCD1,VPS4B;NFYC;PPARD;CDC5L;ARFGAP1;ZNF311;ZNF425;UBTF;ZNF641;RUNX1;TSN;MRPL1;ASH2L;SRBD1;ZNF713;CEBPZ;ZBTB43;ZNF10;RBBP5;NUP133;PML;ELF4;ASCC1;TERF1;MAGOH;PAXIP1,26,78.7879,0.2137,exp04_lung_reads-coregtor-default,0.48026,0.45333,0.48744,8.95498,6.55273,7.93099,0.40447,1.12052,0.37539,,,,
a15f4550e466,SPOCK2,MYRF;IRF6,2,100.0,0.0,exp04_lung_reads-coregtor-default,0.25,0.33333,0.33333,0.0,0.0,0.0,0.60138,1.66665,0.5803,,,,
6bfdcdfe152c,SPON1,TRAF4;FLI1,2,6.8966,0.1519,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,1.82171,0.53004,0.89286,0.27598,0.66122,0.29679,,,,
fd26778eb972,SPON1,VAX2;MAP4K2,2,6.8966,0.095,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.18289,0.40211,0.24796,,,,
9f5b5c67659c,SPON1,MBTPS2;LMO2;ZNF419;VAMP3;ZBTB47;NAP1L1;MYLK;ZHX3;ACO1,9,31.0345,0.0859,exp04_lung_reads-coregtor-default,0.43981,0.40741,0.45833,1.02337,0.41846,1.91158,0.35088,0.90997,0.32802,,,,
ec9fe0573eed,SPON2,VAX2;MEIS3;ZNF205;BACH1;GLI4;GABPB1;NELFB;GLI1;HOXB7;ZNF358;HEYL;GRHPR;DEAF1;HOXC5;ZNF575;ZNF843;MEOX2;SNAI2;RNASEH2C,19,41.3043,0.218,exp04_lung_reads-coregtor-default,0.41033,0.37378,0.40984,1.14076,1.66731,0.8649,0.53984,1.42204,0.51001,,,,
6abd6ed243d2,SPON2,ZNF491;ZBTB47,2,4.3478,0.0588,exp04_lung_reads-coregtor-default,0.5,0.25,0.5,0.87718,0.0,0.83627,0.99226,2.07727,0.97484,,,,
afc627591d1d,SPON2,ZNF454;CTBP1,2,4.3478,0.0391,exp04_lung_reads-coregtor-default,0.5,0.5,0.33333,0.84196,1.01394,0.0,0.31853,0.94392,0.30104,,,,
b3ddd9ebc010,SPOP,ZNF180;CTCF;THAP1;ZNF561;ZNF28;CDC5L;HIRIP3;ZNF835,8,61.5385,0.2791,exp04_lung_reads-coregtor-default,0.45238,0.39881,0.47619,6.57093,1.43003,4.5715,0.60043,1.44158,0.59784,,,,
5b7a5c506363,SPOPL,SMAD5;CLK1;ZBTB42;ELK4;ZNF654;MAX;AEBP2;ATF2;ZNF506;ARNT;CNOT4;ZEB1;ZNF227;ZKSCAN1;MTF2;ZNF678;TBX19;ZNF615;ZBTB10;JAZF1;PURA,21,100.0,0.0,exp04_lung_reads-coregtor-default,0.43413,0.39365,0.44365,3.35834,3.27837,2.34728,0.56111,1.44934,0.52982,,,,
58e6ae7b9dfc,SPOUT1,ZNF502;ZNF202,2,8.3333,0.208,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.85972,2.03506,0.82295,,,,
2cc49f962150,SPOUT1,ZNF696;C19orf25;ZNF282;ZNF576;ZNF341;ZNF384;SMUG1;ZNF691;TFAP4;TFCP2;ZNF768;TAF6;ZNF594,13,54.1667,0.1975,exp04_lung_reads-coregtor-default,0.44017,0.375,0.45299,3.00221,0.39162,2.27325,0.61403,1.38057,0.60684,,,,
f3f4040071b9,SPOUT1,ZSCAN21;ZNF320,2,8.3333,0.1339,exp04_lung_reads-coregtor-default,0.5,0.33333,0.5,7.91298,0.0,8.2729,0.82572,1.92743,0.79907,,,,
1e7b6ec61829,SPP1,PKM;PARP1;MECP2;SOX13;MEF2D;VDR,6,42.8571,0.2394,exp04_lung_reads-coregtor-default,0.52222,0.33333,0.56667,16.12991,10.42286,20.83814,0.46151,1.58013,0.36596,,,,
914f95cc9684,SPP1,P4HB;PHF2,2,14.2857,0.0835,exp04_lung_reads-coregtor-default,0.5,0.33333,0.5,8.21507,0.0,10.15678,0.27292,1.1941,0.1997,,,,
b48d3f3dc71a,SPPL2A,PSMC2;TMEM33;SNRPB2;NCBP2;UBE2K;TSN;ZNF35;TFAM;RAB2A,9,64.2857,0.2453,exp04_lung_reads-coregtor-default,0.50926,0.49074,0.50926,9.37061,8.32961,11.29792,0.34805,0.96708,0.32354,,,,
a2916fd0aa92,SPPL2B,SNAPC4;ZBTB48;BRF1;MORN1;GLI4;ZNF606,6,66.6667,0.4354,exp04_lung_reads-coregtor-default,0.41111,0.36667,0.42222,4.15484,3.8453,4.56385,0.3874,1.093,0.36904,,,,
d5754e1bbef9,SPPL3,PATZ1;ZNF362;ZBTB22;ZNF554;ZNF596;ASH2L;ZBTB45;CPTP;ZNF425;ZKSCAN2,10,47.619,0.236,exp04_lung_reads-coregtor-default,0.35926,0.35185,0.36667,0.95056,0.31902,0.80177,0.65117,1.5716,0.62583,,,,
cb5ac210e366,SPRED1,OTUD4;RBMS1;SOX4;KLF15;BACH1;DMRT2;AHR,7,63.6364,0.2897,exp04_lung_reads-coregtor-default,0.49206,0.40476,0.49206,6.7427,0.95389,7.30886,0.46601,1.41526,0.42982,,,,
4e577abb4b45,SPRED1,PICK1;SOCS4,2,18.1818,0.1993,exp04_lung_reads-coregtor-default,0.5,0.33333,0.33333,0.28605,0.0,0.0,0.28025,0.9826,0.21107,,,,
d343a81b9d0a,SPRED2,PHF20;TEAD1;AKR1A1;FOXJ3,4,66.6667,0.5809,exp04_lung_reads-coregtor-default,0.47222,0.38889,0.5,5.01172,0.28144,5.2017,0.37145,0.94442,0.38684,,,,
90e21a97e99c,SPRING1,HNF1B;ZBTB42;KLF5;ESRP1;FOXA2;IRX1,6,75.0,0.1942,exp04_lung_reads-coregtor-default,0.41111,0.52222,0.41111,6.18979,9.16884,6.61329,0.55545,1.60045,0.49068,,,,
aef81e62da91,SPRY1,ZBTB42;PGR;HOXB4;ZNF227;TFCP2L1;HOXB2;PROX1;SETBP1;EHF;NR2F1;CLK1;AEBP2;IRX6,13,92.8571,0.4543,exp04_lung_reads-coregtor-default,0.40812,0.41346,0.40385,0.9192,4.62775,0.79464,0.58321,1.53199,0.55098,,,,
d0e90a2709d0,SPRY2,KLF15;ATOH8;NFKB2;PRDM11;CXXC5,5,62.5,0.3395,exp04_lung_reads-coregtor-default,0.4,0.35833,0.4,3.97599,0.23388,0.64201,0.55974,1.60239,0.50189,,,,
8581d93996bd,SPRY4,SNAI1;MYC;JDP2;PRDM1;TRIB1,5,33.3333,0.2729,exp04_lung_reads-coregtor-default,0.5,0.65,0.55,21.42327,44.68971,21.64534,0.47769,1.65781,0.39511,,,,
2d58cc20e89e,SPRYD3,ZNF213;ZNF576;TAF6;NOC2L;ZFP41;ECSIT;ZNF777;NFE2L1;ZNF696;POLD2;AKR1A1;CHD1;RFXANK;CHD2;ZBTB42;ASH2L;SMUG1;MRPL2;C19orf25;RPP25,20,71.4286,0.1682,exp04_lung_reads-coregtor-default,0.43509,0.38509,0.45439,3.70676,2.49901,2.9572,0.40383,0.93252,0.40557,,,,
7d0d7983e536,SPRYD4,APEX1;ZBTB42;TRIP10;KDM4D;GTPBP1;IVD;EXO5;GTF2H3;PTCD1;AKR1A1;PCK2;GTF3C2;ZXDC;TSN;FAAP24;ZBTB10;ZNF239;CSTF2;ZNF319;TRMO;GAR1,21,72.4138,0.2145,exp04_lung_reads-coregtor-default,0.44206,0.38333,0.46349,2.65991,1.30257,2.9994,0.35764,1.00528,0.33035,,,,
ca11d559ddce,SPRYD4,ZNF777;RELA;PSMC2,3,10.3448,0.0768,exp04_lung_reads-coregtor-default,0.66667,0.61111,0.66667,6.79562,27.26139,10.78226,0.32964,1.09445,0.27521,,,,
b65817c1a255,SPRYD7,TSN;VPS4B;AGGF1;IRX2;GPAM;HIRIP3;ASH2L;ZNF311;NFYC;ZNF425,10,83.3333,0.5042,exp04_lung_reads-coregtor-default,0.38333,0.39259,0.40556,1.18239,0.6514,1.72097,0.34257,0.76604,0.3654,,,,
2fb394432727,SPSB1,ABL1;GADD45A;PPARD;HIVEP2;RELB;BCL3;FOSL1;ZBTB14,8,100.0,0.0,exp04_lung_reads-coregtor-default,0.5,0.52976,0.51786,4.93926,19.49997,3.17271,0.46668,1.51644,0.38589,,,,
8e4d454e4c6c,SPSB2,IVD;ZBTB42;ESRP2,3,75.0,0.4549,exp04_lung_reads-coregtor-default,0.38889,0.33333,0.44444,0.23647,0.0,0.7314,0.30767,0.5889,0.3266,,,,
dc332a7c2459,SPTAN1,MAP4K2;NCALD;ZNF423;NFIA;ZNF704;MSRB3;KLF12;SKI;TPPP;ZBTB46;FREM1;SOX6,12,75.0,0.3434,exp04_lung_reads-coregtor-default,0.45707,0.38131,0.47475,2.95167,0.58902,5.09191,0.35973,1.0148,0.35473,,,,
3cc512c8ccc3,SPTBN1,PHF2;ZBTB4;EPAS1;FOXO4;VEZF1;ZNF704;ZBTB38;PHF20;TEAD1;MEF2D;NCOA1,11,84.6154,0.3147,exp04_lung_reads-coregtor-default,0.5,0.47576,0.50606,4.40014,5.03232,3.73838,0.57958,1.60657,0.52766,,,,
c2da947b5483,SPTBN1-AS2,PKM;KMT2A;PHF2;ZC3H7A;SOX13;FOXJ2;MAP4K2;ZNF704;TEAD1;GAR1;FOXJ3;NME1;EPAS1;PBX2,14,63.6364,0.3039,exp04_lung_reads-coregtor-default,0.50549,0.45238,0.50183,4.94751,4.6196,6.24852,0.42815,1.2233,0.39478,,,,
18f5bb327335,SPTBN5,NR1D2;ZNF511,2,5.1282,0.2398,exp04_lung_reads-coregtor-default,0.5,0.33333,0.5,0.90178,0.0,0.92776,0.62393,1.52614,0.55803,,,,
5412ba5a76aa,SPTBN5,ZGPAT;TRMT1;BATF3;FBXL19;ZBTB17;IRF9;ZNF121;ZNF692;RAD21;KDM2A;TSC22D4;PPARD,12,30.7692,0.1693,exp04_lung_reads-coregtor-default,0.45202,0.43939,0.47727,2.43072,2.39307,1.96706,0.48997,1.33525,0.45858,,,,
bae24e39a5cb,SPTLC1,RB1;ZNF644,2,12.5,0.4136,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,32.78284,1.97694,19.75325,0.27763,0.90126,0.26372,,,,
92dc7a6b9b70,SPTLC1,GTF2A1;TERF1;TSNAX;ZNF148;RAB2A;CNOT6;GABPA;ZBTB41;TSN,9,56.25,0.3472,exp04_lung_reads-coregtor-default,0.5,0.43981,0.5,3.14665,2.64165,4.42998,0.45765,1.24257,0.41187,,,,
1022a62c44a3,SPTLC1,GTF2H3;NUP133,2,12.5,0.0982,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,1.40686,2.50007,5.97665,0.16477,0.62895,0.18871,,,,
32016084b8f5,SPTLC2,TSN;ZDHHC5;TFAM;SMC3;VPS4B;HHEX;PARP1;MIEF1;NMI;PRDM4;ZNF35;ZNF398;CSTF2;ZSWIM1;ZNF778,15,51.7241,0.2087,exp04_lung_reads-coregtor-default,0.46032,0.41587,0.46349,2.89878,2.36397,4.16123,0.35322,0.98762,0.33301,,,,
58f8b7d1a9a5,SPTLC2,ZSCAN32;USP39,2,6.8966,0.0675,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.31655,0.52996,0.40747,,,,
e9faf26a8159,SPTLC3,ETV1;TFE3;CAT;HSF1;GATAD2A;ELF5;CD59;GTF2I;ZNF69;NR3C2;NKX2-1,11,47.8261,0.182,exp04_lung_reads-coregtor-default,0.46061,0.43939,0.49697,5.75554,2.79101,6.25196,0.48717,1.34887,0.45888,,,,
fed9ccfa3be2,SPTLC3,CEBPA;HLTF,2,8.6957,0.0835,exp04_lung_reads-coregtor-default,0.5,0.5,1.0,23.1928,1.39789,12.61496,0.36572,1.18285,0.31158,,,,
b52c94c001e9,SPTLC3,FOXA2;RXRG,2,8.6957,0.0157,exp04_lung_reads-coregtor-default,0.5,0.5,0.33333,0.91882,7.09981,0.0,0.6678,2.04749,0.56802,,,,
8210e81dc0da,SPTSSA,NAGS;TFCP2L1;IRX6;CLK1;EHF;TBX19,6,60.0,0.2001,exp04_lung_reads-coregtor-default,0.37778,0.36111,0.38889,0.0,0.55783,0.06727,0.43815,1.17792,0.4571,,,,
2cac0d15bfb7,SPTY2D1,RIOK2;CHAMP1;CDC5L;CEBPZ;TFAM;RBBP5;MIOS,7,87.5,0.3575,exp04_lung_reads-coregtor-default,0.59524,0.52381,0.57143,20.72892,11.01534,15.64425,0.35628,0.9639,0.34589,,,,
1d9662372939,SQLE,EHF;ESRP1;ZBTB42;GRHL2;GOT1;ZNF165;XBP1;SREBF2;ZNF227,9,90.0,0.4163,exp04_lung_reads-coregtor-default,0.42593,0.41898,0.43981,1.23913,1.95794,1.13622,0.4467,1.20007,0.41906,,,,
bd096268f17e,SQOR,ENO1;PSMA6;EBF4;ZBTB10;GOT1;PRKAA2,6,85.7143,0.5136,exp04_lung_reads-coregtor-default,0.46667,0.44444,0.46667,4.17994,6.66645,7.23326,0.35551,1.21912,0.29207,,,,
a96ab901bce0,SQSTM1,ZNF622;PCK2;ZNF791;SMAD5;CERS2;ZNF141;ZBTB10;PHF12;ZBTB42;GOT1;LARP1;TRIB3;IRX1,13,72.2222,0.2695,exp04_lung_reads-coregtor-default,0.44658,0.38889,0.44872,2.04442,1.37085,2.97978,0.38521,1.12589,0.34772,,,,
619bacfc9f57,SRA1,ILF3;DRAP1;ETV6;CSNK2B;PPARD;RELB;CREBL2;ZNF598,8,47.0588,0.291,exp04_lung_reads-coregtor-default,0.47619,0.47024,0.47619,5.15848,3.26753,6.44902,0.41595,1.27519,0.36156,,,,
90fa77e44aed,SRC,CDC5L;ASCC1;MRPL1;STAT5A;ELF4;MAFG;ZBTB5;CCDC25;MBTPS2;TERF1,10,32.2581,0.2679,exp04_lung_reads-coregtor-default,0.44815,0.42963,0.48148,3.70178,1.93772,3.10268,0.39176,1.13622,0.35098,,,,
d90e3a00b78d,SRC,TSC22D4;CRTC2,2,6.4516,0.0993,exp04_lung_reads-coregtor-default,0.5,0.33333,0.5,1.17625,0.0,4.45386,0.54971,1.56451,0.48145,,,,
b5b9fff8e056,SRCAP,PAXIP1;DGCR8;ZNF384;ZBTB40;ZNF646;ZNF142;LHX4,7,100.0,0.0,exp04_lung_reads-coregtor-default,0.52381,0.47619,0.53175,2.70052,0.6701,4.65741,0.57218,1.4015,0.55042,,,,
5708d7f689de,SRD5A1,ZNF138;ZNF616;JRKL;ZNF780B;ING4;ZNF846;ZNF443;ZNF780A;ZNF248;ZBTB1;ZNF681;ZNF518A;ZNF776;STAT3;ZNF284;ZNF594;BRCA1;ZNF546;CTBP1;ZNF18,20,55.5556,0.2217,exp04_lung_reads-coregtor-default,0.37281,0.39974,0.42237,2.47445,1.88542,1.98629,0.63086,1.55969,0.60936,,,,
15e25406cb0b,SRD5A1,ZNF671;ZFP90,2,5.5556,0.0744,exp04_lung_reads-coregtor-default,0.33333,0.5,0.33333,0.0,2.0083,0.0,0.90386,2.28947,0.85426,,,,
7312c4065ff9,SRD5A1,ZKSCAN3;ETS2;ZBTB14;ZNF816,4,11.1111,0.0674,exp04_lung_reads-coregtor-default,0.36111,0.36111,0.44444,0.30295,0.32638,1.44125,0.7631,2.06138,0.73222,,,,
1809c4b593ec,SRD5A3,GPAM;TRIP10;GTPBP1;CRTC2;ZNF311;ASH2L;ARID5A;PML;GTF2H3;TSN;AKR1A1;MLX,12,54.5455,0.2121,exp04_lung_reads-coregtor-default,0.42677,0.40909,0.45455,2.43743,2.21488,3.13028,0.33708,0.9393,0.31216,,,,
7ad0ca3fae67,SREK1,ZNF33A;TRMO;NFX1;NUP107;ZBTB24;SF3B1;ZNF507,7,100.0,0.0,exp04_lung_reads-coregtor-default,0.43651,0.36905,0.47619,7.00323,2.26072,6.95865,0.36829,0.89547,0.38926,,,,
a9de0be7bb24,SREK1IP1,AGGF1;ZNF350;ZNF197;ZNF426;ZNF319;SMAD2;ZBTB8A;ZNF461;ZNF510;ZNF7;ZNF740;ZNF45;ZNF658;PATZ1,14,35.0,0.1223,exp04_lung_reads-coregtor-default,0.42491,0.40751,0.43773,1.84855,0.94495,1.45899,0.68144,1.60618,0.6584,,,,
fba3a6db127a,SRGAP1,GPAM;ZXDC;NFYC;ZBTB42;SMAD3;TRIP10;ASH2L;HIRIP3;MLX;GTPBP1;PML;FUBP1;ZBTB45;RFXANK;ETFB,15,71.4286,0.3818,exp04_lung_reads-coregtor-default,0.48413,0.41825,0.49841,4.54785,2.23854,4.5213,0.36569,0.89631,0.35793,,,,
c7288bdeb3f5,SRGAP2,HMBOX1;CLK1;ENO1;GOT1;SOX13;TBX19;XBP1;MAP4K2;PHF12;ZNF548;KMT2A;ZBTB46;ELF2,13,81.25,0.3979,exp04_lung_reads-coregtor-default,0.46795,0.42201,0.46795,5.01386,1.93383,3.96257,0.40474,1.22635,0.36879,,,,
d4961b3b061f,SRGAP2C,MTF2;ZEB1;ZBTB10;TCF4;ZBTB42;ELK4;ZNF622,7,70.0,0.169,exp04_lung_reads-coregtor-default,0.5,0.44444,0.5,6.25339,3.59875,3.83695,0.60297,1.5914,0.54634,,,,
6416624cbe18,SRGN,PATZ1;MXD1;ZNF69;GTPBP1;ZNF74;THAP11;ZNF768;BACH1;ETS2;ZNF362;ZSWIM1;ZNF267;ZBTB45;ZNF425;ZNF524;ZNF205,16,84.2105,0.3424,exp04_lung_reads-coregtor-default,0.40833,0.35486,0.41111,2.22992,0.33513,1.74706,0.68458,1.67772,0.65433,,,,
2cbf09c61097,SRGN,RXRG;ZNF212,2,10.5263,0.1504,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.6929,1.79803,0.64884,,,,
436d670bfdec,SRI,HNF4G;SOX2;ARX;BARX2;PAX9;SIX1;FOXJ1;RUVBL1;FANK1;MYB;MORN1;TIGD4;ZNF273;IRF6;SOD1;ZNF440;TFAP2A,17,80.9524,0.303,exp04_lung_reads-coregtor-default,0.42953,0.44914,0.42157,2.50973,4.05227,2.47984,0.46102,1.32269,0.42519,,,,
e9f51d876cae,SRP14,SOD1;GTF2A2;POLE4;YOD1;YBX1;UQCRB,6,85.7143,0.3904,exp04_lung_reads-coregtor-default,0.44444,0.47778,0.52222,2.50986,4.15926,10.3735,0.27828,0.90102,0.25263,,,,
4fa1c6ac9a59,SRP19,RAN;NCBP2;ABCF2,3,75.0,0.5737,exp04_lung_reads-coregtor-default,0.5,0.66667,0.66667,39.13927,43.01913,39.75184,0.32158,1.03918,0.30458,,,,
9acbe94f6a3c,SRP54,PSMC2;GOT1;ENO1,3,75.0,0.3761,exp04_lung_reads-coregtor-default,0.5,0.66667,0.5,16.67569,32.38774,27.79846,0.40344,1.62278,0.28075,,,,
0ecc57d988c4,SRP68,SSRP1;POLE3;ABCF2;GOT1;ZNF622;SNAPC5;RIOK2;GAR1;ZDHHC5;SNRPB2;MAGOH;PSMC2;MIEF1;NOC2L,14,100.0,0.0,exp04_lung_reads-coregtor-default,0.48168,0.5,0.50366,14.48978,17.44341,14.52843,0.31931,1.07479,0.28613,,,,
69dc4e49013a,SRP72,RAN;PSMC2;NCBP2;ABCF2;POLE3;SNRPB2;ENO1;PUM3,8,66.6667,0.5426,exp04_lung_reads-coregtor-default,0.51786,0.53571,0.53571,25.23581,26.29045,30.21507,0.33372,1.04476,0.30289,,,,
b62e7855c52e,SRPK1,ZNF362;ZNF267;GATAD2A;MCTP2;HIF1A;ZNF784;ZNF16;UBTF;HIRIP3;GABPB1,10,66.6667,0.4554,exp04_lung_reads-coregtor-default,0.45556,0.4,0.46296,6.33836,2.84221,5.09523,0.45103,1.14487,0.43233,,,,
92ab8fc43f5c,SRPK1,GTPBP1;ZNF425,2,13.3333,0.281,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.36645,0.8379,0.3265,,,,
0ef2d3028d66,SRPK2,MTF2;NF1;PRDM10;ELK4;RNF138;ZBTB10,6,50.0,0.2574,exp04_lung_reads-coregtor-default,0.48889,0.42222,0.5,8.04459,2.19522,3.30455,0.44386,1.18123,0.42275,,,,
45b8b34685a1,SRPK2,LCORL;TBL1XR1;ZBTB11,3,25.0,0.1058,exp04_lung_reads-coregtor-default,0.44444,0.38889,0.5,1.52303,0.80617,6.53217,0.57041,1.313,0.54856,,,,
8edbe022b536,SRPRA,ABCF2;ENO1;SSRP1;P4HB;ZNF704;PUM3;SND1,7,70.0,0.2567,exp04_lung_reads-coregtor-default,0.51587,0.53968,0.56349,27.40632,15.36723,35.89204,0.3308,0.85234,0.32026,,,,
92642cce996c,SRPRB,NME1;RAN;ABCF2,3,100.0,0.0,exp04_lung_reads-coregtor-default,0.5,0.66667,0.5,27.15152,57.052,45.37622,0.44861,1.50021,0.36007,,,,
b29617fba2a6,SRPX,ZHX3;NFE2L1;IRF1;ZBTB16;TGIF2;ETV7;NFKB2;TCF7;KLF15;TWIST2,10,66.6667,0.2624,exp04_lung_reads-coregtor-default,0.44074,0.46296,0.44444,1.96008,6.90151,1.7797,0.64297,1.89642,0.58562,,,,
9a63076d1e1d,SRPX2,SND1;HOXA9;ENO1,3,9.0909,0.1766,exp04_lung_reads-coregtor-default,0.5,0.5,0.66667,21.6403,4.42689,26.40538,0.47169,1.40788,0.36652,,,,
5b630181738d,SRPX2,NAP1L1;TWIST2;VAMP3;FLI1,4,12.1212,0.0918,exp04_lung_reads-coregtor-default,0.41667,0.47222,0.41667,0.77913,3.34166,0.96327,0.40644,1.1128,0.35523,,,,
79998bf101ab,SRRD,ZNF696;TSN,2,50.0,0.7592,exp04_lung_reads-coregtor-default,0.5,0.33333,0.5,1.61437,0.0,1.20917,0.48451,0.95691,0.47824,,,,
7b9c1c72e6a5,SRRM1,CREBZF;PHF8;ZNF451,3,75.0,0.3523,exp04_lung_reads-coregtor-default,0.5,0.44444,0.5,3.8404,0.59461,5.53722,0.46741,1.42651,0.39456,,,,
bf4c42d62ea1,SRRM2,SMARCC2;KMT2B;EP300;SF3B1;ZBED6;SETDB1;ZNF337;NR2C2;ZNF316,9,47.3684,0.1941,exp04_lung_reads-coregtor-default,0.50463,0.49074,0.52315,22.90395,17.23876,22.37069,0.46057,1.36178,0.41893,,,,
f6c392691326,SRRM2,ESR1;PHF2,2,10.5263,0.1701,exp04_lung_reads-coregtor-default,1.0,0.5,1.0,24.0354,6.96581,27.23491,0.39405,1.18744,0.34772,,,,
f1ca1c2bb734,SRRT,ZGPAT;ZNF335;E4F1,3,100.0,0.0,exp04_lung_reads-coregtor-default,0.5,0.55556,0.5,4.48625,2.22214,1.95375,0.68169,1.75108,0.62279,,,,
24c5627fd54a,SRSF1,E2F5;FUBP1;MTF2;ELK4;ZNF841;ZBTB42;KLF13,7,100.0,0.0,exp04_lung_reads-coregtor-default,0.43651,0.39683,0.42857,5.10989,0.76454,1.37539,0.62087,1.55077,0.58193,,,,
b39388fa87c0,SRSF10,CHD1;FUBP1;ZNF451;RNF138;ZNF207;SMAD5;SOCS4;ZNF529;CNOT4;BCLAF1;MTF2;MBNL2;HNRNPH3;RBMS1;TBL1XR1;ELK4,16,76.1905,0.3538,exp04_lung_reads-coregtor-default,0.49444,0.45139,0.51389,7.97983,5.56312,9.81709,0.44453,1.14357,0.41406,,,,
764f27d19a8a,SRSF10,AFF4;OTUD4,2,9.5238,0.1167,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,17.0439,0.99487,4.47496,0.2572,0.79134,0.26327,,,,
f6f96d98346b,SRSF11,CREBZF;ZKSCAN8;NR2C1;ZNF655;SF3B1,5,100.0,0.0,exp04_lung_reads-coregtor-default,0.5,0.43333,0.5,5.22288,0.85805,3.99297,0.54994,1.36639,0.51929,,,,
4a9b0c1058e3,SRSF2,MTF2;RBMS1;ZNF529;E2F5;KLF13;STAT4;CREB5;FUBP1;TFCP2L1;RBM17;ELK4,11,55.0,0.2482,exp04_lung_reads-coregtor-default,0.45455,0.42424,0.44545,4.50992,2.79834,2.96803,0.56179,1.41282,0.54139,,,,
d4d62ad01b8f,SRSF2,MAX;ZNF207,2,10.0,0.1955,exp04_lung_reads-coregtor-default,0.5,0.33333,0.5,1.75895,0.0,11.21155,0.3585,0.93142,0.33293,,,,
d0d62776cba3,SRSF2,RXRA;ZBTB17,2,10.0,0.0577,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,3.68675,3.54147,2.18193,0.57815,1.88473,0.47004,,,,
a375b1846959,SRSF3,TBPL1;ZBTB7B;AEBP2;ZNF131;NFE2L2;HDX;TRIM69;ID2;UBB;ZNF644;EIF5A2;TERF1;TFCP2L1;ZNF687;TAF7;ZNF184;RBM7;RBM8A;PKNOX1,19,76.0,0.2344,exp04_lung_reads-coregtor-default,0.46394,0.42788,0.47466,4.55212,3.41576,2.83245,0.43035,1.18836,0.39796,,,,
0cb2d5a94ef8,SRSF3,ATF3;NR4A2,2,8.0,0.0506,exp04_lung_reads-coregtor-default,0.5,1.0,0.5,0.69303,53.06505,1.02844,0.68864,2.32445,0.6071,,,,
1d9ae7041961,SRSF4,BCL3;NFKB2;RELB;RELA;RNF114;IVD;ETS2;RBM17;TRIP10,9,69.2308,0.4085,exp04_lung_reads-coregtor-default,0.58796,0.5463,0.56944,11.49601,34.56362,7.12889,0.32996,0.96669,0.32535,,,,
16176342066f,SRSF5,FUBP1;TRIP10;CLK1;ZBTB10;PHF1;STAT4;P4HB;MTF2;ZBTB42;GOT1;ZNF141;SND1;KMT2A,13,86.6667,0.4106,exp04_lung_reads-coregtor-default,0.46795,0.42308,0.48718,5.90481,4.2159,7.0183,0.37616,1.00763,0.35427,,,,
bc9849e41bb9,SRSF6,ZNF180;ZNF202;ZNF502;RBBP5;ZNF75A;MTERF1;RIOK2;ZNF212;EXO5;ZNF786;ZNF112;ZNF41;ZSCAN29;NFYC;TFCP2;ZNF696;MRPL1,17,80.9524,0.3544,exp04_lung_reads-coregtor-default,0.39583,0.38971,0.40257,2.06599,1.65773,1.00942,0.57858,1.30373,0.57305,,,,
a5ff619da6fc,SRSF7,ZNF830;ZNF131;MYNN;ZNF222;ZNF184;ZNF527;ZNF549;JRKL,8,66.6667,0.1355,exp04_lung_reads-coregtor-default,0.35119,0.375,0.40179,0.31288,0.40844,1.36357,0.67979,1.5715,0.65984,,,,
dfb7ae8eee85,SRSF8,ZNF212;ZSCAN25;ZNF75A;THAP11;ZXDC;ZSCAN29;ZBTB45,7,50.0,0.2032,exp04_lung_reads-coregtor-default,0.40079,0.38889,0.40873,0.62555,0.6797,0.86931,0.81097,1.92826,0.75222,,,,
c0560f64198b,SRSF8,ZNF311;HIRIP3,2,14.2857,0.0695,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.5,0.0,0.0,3.17922,0.24451,0.38733,0.34007,,,,
ba5100bbb781,SRSF9,RAN;ZNF483;ENO1;ZBTB37;ILF2;MAGOH;ZBTB25;CLK1;ZNF471;TPI1;PSMA6;ZMAT2;SSRP1;IKZF5;GATAD1;EBF1,16,61.5385,0.1849,exp04_lung_reads-coregtor-default,0.47361,0.44792,0.5,9.59901,11.01521,13.53295,0.42972,1.0699,0.42154,,,,
aaab4a2e4494,SRSF9,ZNF548;CENPB,2,7.6923,0.1331,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.44287,1.14949,0.42138,,,,
