cluster_uid,target,sources,n_sources,n_percent,silhouette_score,method
3167b8636883,ABCC5,ZNF518A;BRCA1;ZNF594;ZNF780B;ZNF846;ZNF341;ZNF391;ZSCAN30;DMAP1,9,64.2857,0.2951,exp04_lung_reads-coregtor-default
670c3bfb2038,ABCC6,ESRP2;IRX5;IRX2;FOXA2;GRHL2;ESRP1;CAT;IRX3;NKX2-1,9,90.0,0.4864,exp04_lung_reads-coregtor-default
1b7a8260db60,ABCC8,TCF15;ZBTB16;RARG;SOX4;SMARCA1;SMAP2;ARG1;CXXC5;KLF15;ZHX3,10,62.5,0.248,exp04_lung_reads-coregtor-default
766a62c592bb,ABCC9,SOX5;ZNF704;PSMA6;FOXN3;ENO1,5,35.7143,0.2532,exp04_lung_reads-coregtor-default
45a336fcd9f3,ABCD1,ZBTB45;ZNF784;ATF6B;PTCD1;EXO5;CPTP;FAAP24;ZNF668;LYL1;ZNF646;HDAC3;NMRAL1,12,75.0,0.414,exp04_lung_reads-coregtor-default
fcd43d7f4b76,ABCD3,FOXA2;ESRP2;ESRP1;EHF;ZBTB42,5,71.4286,0.5087,exp04_lung_reads-coregtor-default
4b415a76ded3,ABCD4,ZNF506;ZNF227;ZNF875;TBX19;IRF3;HOXB3;ZNF76;HINFP;MAX;ZNF250;ZKSCAN1,11,78.5714,0.3391,exp04_lung_reads-coregtor-default
133baf7894a6,ABCD4,ZNF607;ZNF571,2,14.2857,0.172,exp04_lung_reads-coregtor-default
182a679ca7a3,ABCE1,ABCF2;PUM3;NCBP2;RAN,4,100.0,0.0,exp04_lung_reads-coregtor-default
970b86a01789,ABCF1,ABCF2;ILF2;PUM3,3,60.0,0.5599,exp04_lung_reads-coregtor-default
1d75890cfbc5,ABCF3,ZNF282;FIZ1;ZBTB45;ZNF696;ZNF212;ZNF384;PTCD1;ZNF502;ZSCAN32;ZNF786;ZNF408;ZNF2;EXO5;ZNF777;ZNF202,15,100.0,0.0,exp04_lung_reads-coregtor-default
6fd6ebdd7bf3,ABCG1,POLD2;TFCP2;GTF2A2;KLF7;EXOSC3;ZFP64;TP53;GPD1;POU2F1;ZBTB12;MRPL1;ZKSCAN8;ELF4;ZNF576;SRBD1;ZNF462;ZNF239;ASH2L,18,40.9091,0.1915,exp04_lung_reads-coregtor-default
2164161712cd,ABHD10,ZNF691;ZBTB3;ZNF816;ZNF701;ZKSCAN4;ZNF561;ZFP64;MTERF1;JRKL;ZNF280D;ZSCAN26;ZNF616;ZFP82;ZNF74;ZNF490;ZKSCAN3;TFCP2;SMUG1;ZNF684;ZNF594;BCL3;ZNF627;TFAP4,23,67.6471,0.2577,exp04_lung_reads-coregtor-default
0bbdfbeabc07,ABHD10,TIGD2;ZNF835,2,5.8824,0.0971,exp04_lung_reads-coregtor-default
155146339e5c,ABHD11,GRHL2;PRDX5;ZNF837;IRX3;CYB5R1;HMGB3;EHF;FOXA1;IRX5;MESP1;ZBTB42,11,84.6154,0.4112,exp04_lung_reads-coregtor-default
61da72f94916,ABHD12,PTPMT1;PCK2;CEBPA;AKR1A1;ZDHHC24;CNOT4;IVD,7,77.7778,0.4298,exp04_lung_reads-coregtor-default
28f43f9e4083,ABHD13,RAB18;ZFP91;PRKAA1;DHX36;ZNF770;UBE2K;DR1;RAB14;MYNN;RB1;ZNF148;RNF138,12,70.5882,0.2833,exp04_lung_reads-coregtor-default
606035461937,ABHD14A,ZNF575;CD59;RXRG;ZNF414;NFIX;DEAF1;BAD;SPAG7;UBTF;HIRIP3;BCL6;ZNF524;CPTP;ZBTB12;USF2;ZNF860;ETS2;ATF6B;ZNF688;STAT3;ECSIT,21,67.7419,0.2962,exp04_lung_reads-coregtor-default
3a21459303e2,ABHD14A,GABPB1;ZFP64;ZNF444,3,9.6774,0.1112,exp04_lung_reads-coregtor-default
8d447fbd42d9,ABHD14B,NMRAL1;ETFB;GATAD2A;ZNF524;HIRIP3;RELB;ETV6;GABPB1;PPARD;ZNF311;ZNF32;ZNF362;ZNF784,13,52.0,0.2963,exp04_lung_reads-coregtor-default
797132769a76,ABHD14B,ZNF287;ZNF425,2,8.0,0.153,exp04_lung_reads-coregtor-default
3c7db88be1f1,ABHD14B,HIF1A;NFKB2;ZNF33B,3,12.0,0.0637,exp04_lung_reads-coregtor-default
a7f1e9e492ee,ABHD15,ZBTB3;ZNF594,2,6.6667,0.1829,exp04_lung_reads-coregtor-default
1d8e7f21bb7b,ABHD15,ZNF517;ZBTB14;ZNF212;ZNF75D;ZKSCAN4;ING4;ZNF174;ZNF490;SMUG1;ZNF763;ZNF69;ATF6B;ETS2;ZNF740;RELB;ZNF439,16,53.3333,0.1574,exp04_lung_reads-coregtor-default
948dd1100f05,ABHD16A,STAT6;C19orf25;FIZ1;VPS72;ZNF341;LYL1;TIMELESS;TRIM21;ZNF691;ZBTB49;ACAA1;ZNF786;BRCA1,13,56.5217,0.3042,exp04_lung_reads-coregtor-default
8673699f2f19,ABHD17A,NPDC1;HMG20B;ZNF467;TBX2;TCF3;IRF7;MEF2B;IRF3;EBF4,9,81.8182,0.3399,exp04_lung_reads-coregtor-default
00acbcc11a1e,ABHD17B,OTUD4;RNF138;AHR;MBNL2;AFF4;ZNF670;ZNF524;ARID5B,8,36.3636,0.172,exp04_lung_reads-coregtor-default
aad19695042d,ABHD17C,RBM17;OSR2;FLI1;SRRM3;ETS1;LUZP1;BCL3;SIX5;RBM7;EPAS1,10,45.4545,0.1972,exp04_lung_reads-coregtor-default
d1c2b20bf38f,ABHD17C,VAX2;MLLT10,2,9.0909,0.1512,exp04_lung_reads-coregtor-default
d3a228dce345,ABHD18,TIA1;METTL14;ZNF44;ZBED5;ZNF518A;POLI;ZNF33A;CARF;ZNF429;ZNF169;TBP,11,78.5714,0.3354,exp04_lung_reads-coregtor-default
7e0760a87208,ABHD2,KLF5;IRF6;ZNF630;EZR;ATF6;NPDC1;ZNF511;RNASEH2C;ZNF692;PPP2R3B;ZNF177;ZNF770;EHF,13,72.2222,0.3641,exp04_lung_reads-coregtor-default
7f9dce95e038,ABHD3,HSPA1L;HP1BP3;ZBTB1;ZNF518A;ZNF780B;PKNOX1;ZNF808;BRCA1;TAF7;ZNF781;BANP;NFATC3;ZNF404;STAT6,14,70.0,0.1567,exp04_lung_reads-coregtor-default
e29f50db1c38,ABHD4,ASAP3;THRA;SFPQ;SF1;ZNF581;FOSL1;RBM17;SALL2;FOSB;NFATC1;ZSCAN2;RARA,12,41.3793,0.1944,exp04_lung_reads-coregtor-default
e47def996b3e,ABHD4,ZNF410;PPARD,2,6.8966,0.1647,exp04_lung_reads-coregtor-default
62abda8019fb,ABHD4,DBP;SOX12,2,6.8966,0.1538,exp04_lung_reads-coregtor-default
a755583ea8f0,ABHD5,MXD1;NFIX;PATZ1;ARG1;SIX5;ZNF281;NFIL3;THRA;ZNF362;HOXA3;ZNF599,11,57.8947,0.2251,exp04_lung_reads-coregtor-default
d9108d0b6225,ABHD6,THAP11;ZNF425;ZNF212;ZNF490;RELB;BCL3;ZBTB14;ZNF691;ZNF561;NFYC;HIRIP3;ZNF585B;CPTP;VPS4B;RFXANK;ZNF75A;ZNF835;TFCP2;CDC5L;ASH2L,20,55.5556,0.1959,exp04_lung_reads-coregtor-default
05be25daafc3,ABHD6,ZNF311;SMUG1,2,5.5556,0.0549,exp04_lung_reads-coregtor-default
638018bade7b,ABHD8,ZNF524;ZNF444;THAP11;USF2,4,80.0,0.4696,exp04_lung_reads-coregtor-default
8ffd8862312d,ABI1,RNF138;MTF2;HMGB1;SP3,4,66.6667,0.1309,exp04_lung_reads-coregtor-default
bb060bf93dbd,ABI2,ZBTB10;SMAD5;ELK4;PGR;CNOT4;FUBP1;PRKAA2;CLK1;ZBTB42,9,81.8182,0.3858,exp04_lung_reads-coregtor-default
cc15ac564067,ABI3,LYL1;TRIM21;IRF5;APEX2;ZBTB49;ZGPAT,6,37.5,0.2674,exp04_lung_reads-coregtor-default
04685affbcfc,ABI3BP,FREM1;ZBTB10;BBX;PGR;MBNL2;KMT2A;SOX5;ZHX2;ESR1;ZNF704;JAZF1,11,57.8947,0.1782,exp04_lung_reads-coregtor-default
7a5f6869dbff,ABITRAM,MTERF1;TIGD2;ZNF214;ZNF391;ZFP3;ZNF561;TFCP2;MIOS;CSTF2;ZNF19;ZNF23;ZNF544;ZNF688;ZNF20;SNAPC5;CYB5R1;ZNF132;SMUG1,18,62.069,0.2233,exp04_lung_reads-coregtor-default
48694d24b643,ABITRAM,KDM4A;PATZ1,2,6.8966,0.2118,exp04_lung_reads-coregtor-default
e3228c456956,ABL2,HIRIP3;PPARD;RELB;HIVEP2;ZNF362;ZNF425;IL24;ZNF524;ABL1;RFXANK;HIF1A;ASH2L;NFKB2;ZBTB14,14,82.3529,0.289,exp04_lung_reads-coregtor-default
179c01f3c51b,ABLIM1,TEAD1;RORA;SMAD4;PHF2;PHF20;ZNF704;VEZF1;SOX5;MYRF;PKM;HBP1;ZBTB4;FOXJ3;E2F4;TPPP,15,42.8571,0.1613,exp04_lung_reads-coregtor-default
40cbab1638ec,ABLIM1,KMT2A;SIRT6,2,5.7143,0.1282,exp04_lung_reads-coregtor-default
bdf765725c57,ABLIM2,ZNF343;CAT;ELF5;SPDEF;BATF3;ZBTB47;HSF1;IRX5;TFE3;ZNF598;ZBTB22;HHAT;IRX3;CEBPA;TAGLN2,15,44.1176,0.2223,exp04_lung_reads-coregtor-default
731a90c4d193,ABLIM2,MLXIP;ETV1,2,5.8824,0.2161,exp04_lung_reads-coregtor-default
aad94fccf379,ABLIM3,ZDHHC15;NCALD,2,10.0,0.1425,exp04_lung_reads-coregtor-default
35be391f2f42,ABLIM3,FEZ1;ZNF135;POU2F3;BNC2;PKNOX2;ZNF875;TBX2,7,35.0,0.1105,exp04_lung_reads-coregtor-default
d4104af487ec,ABO,ESRP2;IRX2;IRX5;GRHL2,4,66.6667,0.7229,exp04_lung_reads-coregtor-default
383e7e0e04d6,ABR,PICK1;RXRA;CEBPA;RBM7;ZNF687;PRNP;TIGD5;IRF5;SETDB1;ATF6B;GABPB1;MNT;CTBP1;HNRNPC;ZNF740;USF2;ZBTB22;KLF13;ZNF707;MXD4;ZNF410,21,75.0,0.1452,exp04_lung_reads-coregtor-default
f9ea90c068c1,ABRACL,SUCLG1;MTERF1;SMUG1;SRBD1;TIMELESS;TRIP10;ASH2L;AGGF1;SNRPB2;NMI;GTPBP1;TFCP2;TIGD2;MRPL1;MIOS;KMT2A;APEX2;LYL1;AKR1A1;MLX;GTF2H3;FAAP24;ZNF576;CHD2;MAFK;TSN,26,96.2963,0.3236,exp04_lung_reads-coregtor-default
f5b9767700bf,ABRAXAS2,TSN;RIOK2;AGGF1;EXO5;ZNF212;VPS4B;MIOS,7,87.5,0.3776,exp04_lung_reads-coregtor-default
810c5e300c41,ABT1,EXO5;CHAMP1;TSN;RIOK2;ZSCAN25;ZBTB45;ZBTB10;ZBTB42;PTCD1;GAR1,10,62.5,0.3623,exp04_lung_reads-coregtor-default
b320843f1e48,ABTB1,ILF2;ING4;CBX7;HIF3A;MXD4;STAT3;ZNF577;HIF1A;GLI4;ZNF517;USF2;FOSL1;ZNF707;ZNF438,14,93.3333,0.4256,exp04_lung_reads-coregtor-default
3342b567c7ed,ABTB2,ETS2;NNT;ZNF138;RELB;NKX3-1;ATF6B;STAT5A;CARF;GABPB1;NFKB1;ZNF491;BRCA1;ZNF382;ZNF69;ZNF846,15,22.7273,0.1623,exp04_lung_reads-coregtor-default
2e607e31cfe7,ABTB2,ZBTB8A;GMEB2,2,3.0303,0.06,exp04_lung_reads-coregtor-default
b4156a6beb28,ACAA2,TRIP10;PCK2;ZBTB42;ZNF622;ZBTB10;MLX;GTF2H3;HADHB;EXO5;ETFB;CAT,11,78.5714,0.2881,exp04_lung_reads-coregtor-default
ea70cda73c81,ACACA,ESRP2;SREBF2;ESRP1;ZBTB42;EHF;IRX6;FOXA2;GRHL2;CREB3L1;NAGS,10,90.9091,0.3809,exp04_lung_reads-coregtor-default
718a3209b3cb,ACACB,HIF1A;ILF2;HIF3A;STAT3;ZNF846;BPTF;CARF;RELB,8,66.6667,0.3309,exp04_lung_reads-coregtor-default
f02fcd4b0fa9,ACAD10,ASH2L;SMUG1;TFCP2;ZNF491;FAAP24;NFYC;ZNF212;ZBTB14;RFXANK;ZNF641;ZNF311;ATF6B;SRBD1;MTERF1;ZNF784;TIGD2;HLCS;ZNF287;LHX4,19,95.0,0.4321,exp04_lung_reads-coregtor-default
25b30cdd86d9,ACAD11,ZNF506;POU6F1;TBX19;ZBTB25;ZNF621;ZNF571;CLK1;ZNF875;ZNF83;HOXB3,10,76.9231,0.3256,exp04_lung_reads-coregtor-default
60f6cf7c373c,ACAD8,ZNF552;GTF3C2;ZNF3;PICK1;MRPS25;E4F1;GIT2;ZFP3;CPSF4;ZNF324B,10,27.027,0.1665,exp04_lung_reads-coregtor-default
9158ca87cc18,ACAD9,ZNF311;MTERF1,2,11.7647,0.2638,exp04_lung_reads-coregtor-default
e75d32acde76,ACAD9,SMUG1;ASH2L;SRBD1;TFCP2;TSN;ZNF786;PTCD1;EXO5;NFYC;GTF2H3;RFXANK,11,64.7059,0.1543,exp04_lung_reads-coregtor-default
ceafe304dfb5,ACADL,IRX2;IVD;FOXA2;TFCP2L1;ESRP1;ESRP2;NKX2-1;ZBTB42;KLF13;CEBPA;IRX5,11,91.6667,0.4001,exp04_lung_reads-coregtor-default
67a1a34f58e6,ACADM,VPS4B;TFCP2;THAP1;MTERF1;ASH2L;AGGF1;ZNF561;ZNF28;ZNF391;ZSCAN20,10,83.3333,0.3846,exp04_lung_reads-coregtor-default
a1e66d65155c,ACADS,ZBTB45;ZNF287;FAAP24;NMRAL1;RFXANK;ASH2L;ETFB;ZNF16;ZNF784;PCK2;IVD,11,91.6667,0.5093,exp04_lung_reads-coregtor-default
95b4d43b9840,ACADSB,ZXDC;TFE3;IRX5;ZNF33A;TEAD2;IVD;ELF5,7,77.7778,0.2188,exp04_lung_reads-coregtor-default
ec307da15225,ACADVL,NR3C2;DAZAP1;ARFGAP1;TRMT1;ZNF598;ZBTB17;MXD3;ZGPAT;MBD1;ZNF692,10,55.5556,0.264,exp04_lung_reads-coregtor-default
73ee90c18299,ACAP1,MAX;AGAP2;STAT5B;IKZF1;SP140;MBD1;MXD1;ZBTB17;STAT4;IRF7;ESRP1,11,100.0,0.0,exp04_lung_reads-coregtor-default
ba7766558025,ACAP2,ZBTB41;SP3;ZNF148;GTF2A1;GABPA;FOXN2;LCORL;RB1,8,88.8889,0.509,exp04_lung_reads-coregtor-default
4bbc92b8aa01,ACAP3,MZF1;ZNF692;PPP2R3B;NPDC1;HMG20B;MEF2B;TCF3;HOXB3;RARG;E4F1;GLI4;BRF1;ZNF511;IRF3,14,77.7778,0.4198,exp04_lung_reads-coregtor-default
2e1d1babed23,ACAT1,ARID5A;PML;GTPBP1;CRTC2;GPAM;ASH2L;PPARD;TRIP10;ZBTB42;ZXDC;STAT4;ZNF311,12,92.3077,0.3519,exp04_lung_reads-coregtor-default
ab1a584aac72,ACAT2,ZBTB42;IRX6;ZNF227;GOT1;SREBF2;RORB;NAGS;EHF;PGR,9,90.0,0.3708,exp04_lung_reads-coregtor-default
c7ca79b7428d,ACBD3,HMG20B;ZNF770;CEBPZ;RAB14;ZFP91;UBE2K;TMEM33;TFAM;GLI4;BRF1;E4F1;ELF1;DNAJC21;KLF5;RAB18;ZBTB2;HSPA5;MEF2B;LARP4,19,55.8824,0.1954,exp04_lung_reads-coregtor-default
0ab233064451,ACBD3,ZNF76;FBXL19,2,5.8824,0.0967,exp04_lung_reads-coregtor-default
f1e4ae11f7c2,ACBD3,RAB2A;YWHAE,2,5.8824,0.0478,exp04_lung_reads-coregtor-default
606d04985724,ACBD3,ATF1;RXRB,2,5.8824,0.0432,exp04_lung_reads-coregtor-default
6eb7e197f7f6,ACBD3,SNRNP70;SMARCA5,2,5.8824,0.0349,exp04_lung_reads-coregtor-default
45a5a3d988b7,ACBD3,MZF1;HSF4,2,5.8824,0.0259,exp04_lung_reads-coregtor-default
ee8b067a9e09,ACBD4,CBX7;ING4;ZNF577;LDB1;ILF2;HIF1A;HSF4;ZNF517;MTA3;STAT3;ZNF546;ZNF846,12,85.7143,0.3288,exp04_lung_reads-coregtor-default
2ed3b2dae926,ACBD5,ZBTB14;VPS4B;AGGF1;NUP133,4,80.0,0.5415,exp04_lung_reads-coregtor-default
392ea9ec6020,ACBD6,GTF2H3;SMUG1;ASH2L;TSN;ZNF311;ZNF696;NFYC;ASPSCR1;FIZ1;ZBTB45;PAXIP1;HLCS;RFXANK;ZNF641;UBTF;GPAM;ZNF777;TIMELESS,18,90.0,0.2568,exp04_lung_reads-coregtor-default
f6db792162b7,ACCS,ZNF846;ZNF345;ING4;ILF2;ZNF707;STAT3;PUM3;CARF;ZNF517;ZNF662;LDB1,11,52.381,0.2833,exp04_lung_reads-coregtor-default
4a49c7f6121f,ACCS,ATF6;ZNF577,2,9.5238,0.0979,exp04_lung_reads-coregtor-default
cd5226060f35,ACD,ZNF135;CXXC1;CNOT3;ZNF692;PPP2R3B;MBD1;NELFA;ZNF775;ZNF586;HINFP;ZNF875;MEF2B,12,80.0,0.2171,exp04_lung_reads-coregtor-default
997abdf1fae2,ACE,TCF7;PBX2;ZNF821;FOXS1;PKNOX2;TCF15;ODC1;FREM1;ZNF683;NR3C1;GATA3;RFX6,12,75.0,0.2177,exp04_lung_reads-coregtor-default
4bcac7046e1a,ACER3,TCF4;ELF2;SOX9;CREB5;ELK4;ZNF800;TWIST2;SOCS4;PRDX5;ZNF207;RPS10;ETS1;ZNF622;BACH1;ZNF451;ZNF791;FLI1;STAT4;IRX3,19,48.7179,0.1428,exp04_lung_reads-coregtor-default
ae80ff9f6ca4,ACIN1,ZNF549;ZNF384;CXXC1;CNOT3;STAT6;ZNF81;ZNF234,7,87.5,0.2804,exp04_lung_reads-coregtor-default
dec6e96b2f3f,ACKR1,ZNF69;RELB;ETV6;ETS2;ABL1;NR5A2;BATF3;ETV1;PRRX2,9,69.2308,0.2911,exp04_lung_reads-coregtor-default
b44bd39647ce,ACKR3,FOXC1;PRRX2;SMAD3;FOXC2;ZNF385D;BHLHE40;ABL1,7,77.7778,0.405,exp04_lung_reads-coregtor-default
36909703f7ff,ACLY,GOT1;PHF1;MTHFD1;ENO1;PARP1;ZDHHC5;SND1;P4HB;PSMC2;APEX1;TRIP10,11,100.0,0.0,exp04_lung_reads-coregtor-default
935789d79356,ACO2,MTHFD1;ZDHHC5;SND1;GOT1;LARP1,5,100.0,0.0,exp04_lung_reads-coregtor-default
34b39649e6a6,ACOT13,GPAM;GTPBP1;MLX;ARID5A;HTATIP2;SPR;AGGF1;FIZ1;PML;TIGD2,10,83.3333,0.4304,exp04_lung_reads-coregtor-default
21889cd98530,ACOT2,PCK2;ZBTB42;PTPMT1;ELF5;CEBPA,5,62.5,0.2564,exp04_lung_reads-coregtor-default
895e9d327368,ACOT7,SPAG7;AKR1A1;PTPMT1,3,37.5,0.5263,exp04_lung_reads-coregtor-default
9f378ae4260d,ACOT8,RFXANK;SMUG1;ZNF524;HIRIP3;CPTP;THAP11;ZNF205,7,58.3333,0.3347,exp04_lung_reads-coregtor-default
7dc86e864534,ACOT9,RBMS1;ILF3;RBM17;DMRTA1;CREB5;ETV6;GATAD2A;SOCS4;NFE2L1;PPARD;CREM,11,55.0,0.2898,exp04_lung_reads-coregtor-default
9d6fa385110c,ACOX1,NFX1;HOXB2;TMEM33;ESRP2;HOXB4;HNF1B;ZBTB18;ESRP1;ZNF552;TRIP10;TFCP2L1;EBF4;SMARCA5;TBX19,14,35.8974,0.1259,exp04_lung_reads-coregtor-default
84dc50b166bc,ACOX1,KLF5;CRTC2,2,5.1282,0.1198,exp04_lung_reads-coregtor-default
bb5a21e73b54,ACOX2,ZNF846;STAT3;MTA3;ZFP2;RXRG;ZNF575;ZSCAN30;ZNF662;CD59;ZNF491,10,90.9091,0.3952,exp04_lung_reads-coregtor-default
37e985db4c8a,ACOX3,GIT2;ZNF320,2,3.3898,0.1403,exp04_lung_reads-coregtor-default
9abbe30fec50,ACOX3,ZBTB45;ZNF837;ZNF623;ZNF138,4,6.7797,0.1149,exp04_lung_reads-coregtor-default
77bcadc6016f,ACOX3,ZNF688;XRCC1;ZFP3;ZNF212;SUCLG1;ZNF70;SMUG1;NELFB;ZNF561;ZNF784;ZNF572;RFXANK;ZSCAN21;KDM4A;NMRAL1;ATF6B;PTCD1,17,28.8136,0.0915,exp04_lung_reads-coregtor-default
a16002715247,ACOX3,HDAC3;ASH2L,2,3.3898,0.0553,exp04_lung_reads-coregtor-default
d21cae4c3955,ACP1,NCBP2;POLE3;ENO1;PSMA6;PSMC2;SNRPB2;MIEF1;TMEM33;UBE2K,9,75.0,0.344,exp04_lung_reads-coregtor-default
3ec13b1c9677,ACP2,PCK2;ZDHHC24;AKR1A1;FAAP24;APEX1;GTF2H3,6,60.0,0.4615,exp04_lung_reads-coregtor-default
549f54b1edfc,ACP5,CEBPA,1,100.0,0.0,exp04_lung_reads-coregtor-default
e1970ddfe1a0,ACP6,GATAD1;ZFP14;CARF;FOSL1;ZNF76;ZNF546;TEAD4;ZNF19;NFKB1;ILF2;ZNF540;ZBTB25,12,60.0,0.2283,exp04_lung_reads-coregtor-default
44170acda91f,ACP6,ZNF606;HIVEP3,2,10.0,0.1734,exp04_lung_reads-coregtor-default
57de8f89dcdf,ACSF2,NKX2-1;HIF1A;ZBTB22;ZNF69;PICK1;TEAD4;OVOL2;HNF1B;DBP;ETV1;RORC;IRX2;ESRP1;BATF3,14,77.7778,0.2681,exp04_lung_reads-coregtor-default
d39daa730672,ACSF3,SMUG1;TFCP2;NFYC;ASH2L;RFXANK;ZNF691;ZNF282;ZNF784;ZNF213;ZBTB45;ZNF696;FAAP24;ZNF212,13,65.0,0.2577,exp04_lung_reads-coregtor-default
3f53a46cdce9,ACSF3,ZNF502;ZNF287,2,10.0,0.0875,exp04_lung_reads-coregtor-default
6f5136d1b1e6,ACSF3,MTERF1;ZNF311,2,10.0,0.0129,exp04_lung_reads-coregtor-default
325257aba502,ACSL1,ZNF521;HOXA3;ZNF503;ZNF711;BCL6;RARG;ARG1;STAT3;NFIX;MXD1;MCTP2;UBTF,12,85.7143,0.2528,exp04_lung_reads-coregtor-default
3c3a666f0f59,ACSL3,YWHAZ;CYCS;ZNF281;LDB1;ZNF358;ZNF580;DHX36;HMG20B;HIF1A;ZNF517;GTF3C5;ZNF251;MXD4,13,40.625,0.0877,exp04_lung_reads-coregtor-default
ebeb0e158850,ACSL4,ING4;STAT3;MTA3;DMAP1;ZFP2;GTF3C5;WDR83;ATF6;ZNF775;HIF1A,10,62.5,0.2896,exp04_lung_reads-coregtor-default
934009e76a10,ACSL4,ZNF517;CXXC1,2,12.5,0.0833,exp04_lung_reads-coregtor-default
77c8b4f5cdef,ACSL5,HOXB2;HOXB3;PRDM6;HOXA4;TBX19,5,38.4615,0.2835,exp04_lung_reads-coregtor-default
51962eeb7291,ACSS1,ING4;ZNF546;ZNF345;ILF2;KLF8;ZNF182,6,35.2941,0.1317,exp04_lung_reads-coregtor-default
110ab7b06cf7,ACSS1,CBX7;ZNF493,2,11.7647,0.114,exp04_lung_reads-coregtor-default
c1ede2e1d685,ACSS2,ZBTB42;FOXA2;IRX6;NAGS;CEBPA;ELF5;MLXIPL;SREBF2;ESRP2;TFCP2L1;PCK2,11,84.6154,0.4466,exp04_lung_reads-coregtor-default
15003a7ba54c,ACSS3,PPARD;NFKB2;GATAD2A;PML;NUP133;ETV1;BCL3,7,46.6667,0.2395,exp04_lung_reads-coregtor-default
428818da69d3,ACTA2,MSRB3;PDLIM5;MYLK,3,100.0,0.0,exp04_lung_reads-coregtor-default
2a9eaf000633,ACTB,ZNF483;TFDP2;SRF;NME1;CBX7;YWHAZ;MSANTD3;CYCS;ZKSCAN8;NR2C1;HSF4;FOXO4;ZNF224;DRAP1,14,73.6842,0.3635,exp04_lung_reads-coregtor-default
8c81611f1702,ACTG1,SRF;MSANTD3;TFDP2;YWHAZ;ZKSCAN8,5,62.5,0.4325,exp04_lung_reads-coregtor-default
56c65d5f66dc,ACTG2,FHL2;FOXC2;FOXL1;PDLIM5;MYLK;MSRB3;PRRX2;NPAS4,8,88.8889,0.3942,exp04_lung_reads-coregtor-default
f0e2ee413c2d,ACTL6A,TSN;ASH2L;GTF2H3;SRBD1;ZNF696;RBBP5;TFCP2,7,100.0,0.0,exp04_lung_reads-coregtor-default
f5dc221261ab,ACTMAP,TRIP10;ZBTB42;IVD;GTPBP1;ZNF319;ARID5A;ESRP2;CEBPA;ZBTB45;PCK2,10,76.9231,0.2658,exp04_lung_reads-coregtor-default
922d5c0129ac,ACTN1,TFE3;NKX2-1;GATAD2A;TEAD3;IRX2;PRRX2;PDLIM5;MSC;ABL1;RBMS1;PRRX1;IRX5,12,92.3077,0.3819,exp04_lung_reads-coregtor-default
871a9e28427a,ACTN2,P4HB;IRX6;ENO1;PRKAA2;PGR;SND1;TRIP10;CLK1;NAGS;PCK2;PHF1;HEY2;TBX4;CREB3L1;ZBTB10;PSMA6;ZBTB42,17,70.8333,0.2233,exp04_lung_reads-coregtor-default
8d05ce6bc563,ACTN4,PDLIM5;LRRFIP1;GATAD2A;MAFK;SRF;TEAD1;MSRB3,7,77.7778,0.3412,exp04_lung_reads-coregtor-default
ab96a1861db4,ACTR10,ASH2L;SRBD1;TFCP2;MRPL1;SUCLG1;TSN;GTF2H3;NFYC,8,88.8889,0.5447,exp04_lung_reads-coregtor-default
a19c99435a23,ACTR1A,TEAD2;TFE3;TAGLN2;TSC22D4;DAZAP1;AHDC1;SCMH1;CSNK2B;PML,9,69.2308,0.2901,exp04_lung_reads-coregtor-default
6e61c05d8247,ACTR1B,ZNF517;NMRAL1;XRCC1;NELFB;GTF3C2;ZDHHC24;ZNF500;ZNF606;ZNF688;ZNF775;ZNF174;MRPL2,12,50.0,0.253,exp04_lung_reads-coregtor-default
8da68ce5b294,ACTR2,CANX;TMEM33;RAB2A;RAB7A,4,80.0,0.5709,exp04_lung_reads-coregtor-default
30f3f971b094,ACTR3,CYCS;YWHAZ;CBX7,3,75.0,0.5253,exp04_lung_reads-coregtor-default
46fe4daf933e,ACTR5,DMAP1;ZNF18;MBD1;E4F1;ZSCAN9;ZGPAT;ZNF235;ZFP62;ZNF879;ZNF202;ZNF782;ZNF26;ZBTB49;CXXC1;GTF3C5,15,68.1818,0.2048,exp04_lung_reads-coregtor-default
cc266b51f22a,ACTR6,MTERF1;AGGF1;TIGD2;TFCP2;ZNF561;VPS4B;TSN;CDC5L;ZNF85;ZNF28;MRPL1;ZNF391;CCDC25;ZNF691,14,87.5,0.3024,exp04_lung_reads-coregtor-default
c11e79fef726,ACTR8,ZNF2;ZSCAN32;EXO5;ZNF786;MTERF1;ZKSCAN5;ZSCAN20;ZNF41;ZNF691;RIOK2,10,55.5556,0.3103,exp04_lung_reads-coregtor-default
16bec47e453c,ACVR1,PPARD;USF1;MBTPS2;ASH2L;NFE2L1;HLTF;CRTC2;ZFP64;NFKB2;PML;SMC3;CTCF;BCL3;ZBTB17;ZNF561;RELB,16,100.0,0.0,exp04_lung_reads-coregtor-default
b0a4f227b841,ACVR1B,ZNF527;RXRG,2,8.3333,0.2023,exp04_lung_reads-coregtor-default
0d96bd4e510e,ACVR1B,STAT3;ZFP64;ZNF585B;ZNF32;HIRIP3;ZBTB14;CTCF;TFCP2;ETS2;ZNF285;ZNF425;ZNF491;HIF1A;VPS72;RELB,15,62.5,0.1925,exp04_lung_reads-coregtor-default
