cluster_uid,target,sources,n_sources,n_percent,silhouette_score,method
bc99aee11613,METTL8,NFXL1;ZNF699,2,6.6667,0.0268,exp04_luad-coregtor-default
2ad6a4b41e26,METTL9,ZNF589;EWSR1;TSN;SRP9;ZNF324;YEATS4;SNAPC4;MZF1;CHD2;IKZF4;NKX2-1,11,26.8293,0.1209,exp04_luad-coregtor-default
f2bec98a4cb4,MEX3A,SOX4;HMGB3;E2F3,3,100.0,0.0,exp04_luad-coregtor-default
748882281093,MEX3D,TCF3,1,100.0,0.0,exp04_luad-coregtor-default
3468f7507935,MFAP1,ZNF789;ZNF709;RPS10;ZNF518A;HDAC8;THAP11;CXXC1;ZNF449;SIN3A;ZNF224;ZNF622;LHX4;CERS2;BRF2;ZMAT2;ZSCAN29;ZNF770,17,65.3846,0.2162,exp04_luad-coregtor-default
41953ecfa474,MFAP1,HTATIP2;KLF5;PKM;MIEF1;POLR2A;SNAPC5;GTF2A2,7,26.9231,0.1241,exp04_luad-coregtor-default
d2f6effa4de2,MFAP2,NKX3-2;MEIS3,2,50.0,0.3736,exp04_luad-coregtor-default
2f680e3e47a9,MFAP3,ZNF770;HMG20A;NFATC3,3,50.0,0.3045,exp04_luad-coregtor-default
8e16387f1b11,MFAP4,TBX4;FEZ1;PKNOX2;TCF21;TBX5;NXPH3;CBX7,7,87.5,0.6667,exp04_luad-coregtor-default
5f59b5fdd676,MFF,RFXAP;ZNF737,2,4.0816,0.2031,exp04_luad-coregtor-default
78012f9ab995,MFF,GTF2A2;HTATIP2;SNAPC5;ZNF462;MAFK;ZBTB47;PIR;SPATS2;ZNF66;TEF;NKX2-1;ZNF85;ETV1,13,26.5306,0.1894,exp04_luad-coregtor-default
4489abd7bc39,MFF,CXXC5;NR1D2;ZNF430,3,6.1224,0.0934,exp04_luad-coregtor-default
552346ed5757,MFGE8,MEIS3;GLI3;MSRB3;ELK3;ZNF521;HOXA7;PRRX1;LYL1;ZBTB47;ZNF853;TBX4;FOXF2;FEZ1;NXPH3;LBX1;PRRX2;ETS1;HDAC3;SPI1;ARID5A,20,45.4545,0.1345,exp04_luad-coregtor-default
cf025d831124,MFHAS1,HIVEP1;IKZF4;PLAGL2;HMBOX1;NFX1;SMARCC1;ZNF236;TAF1;STAT3;ZNF37A;FOXJ3;ETV3;ZNF445;ZNF142;ZFHX3;ARNT;ZNF24;POU2F1,18,35.2941,0.1201,exp04_luad-coregtor-default
beed3f7b9ca6,MFHAS1,ELK4;KLF7,2,3.9216,0.0363,exp04_luad-coregtor-default
d2c95f664ca4,MFN1,DHX36;HLTF;ZNF639;TBL1XR1,4,100.0,0.0,exp04_luad-coregtor-default
f1a3608921a7,MFN2,MTF1;STK40;LUZP1;NFE2L1;SP2;ZNF777;TFE3;CIC;SKI;GTPBP1;AHDC1;POLR2A;HCFC1,13,81.25,0.2412,exp04_luad-coregtor-default
05422efc291e,MFNG,SPI1;STAT5A;LYL1;CBX7;IRF8;LMO2;FLI1;SNAI3,8,88.8889,0.4683,exp04_luad-coregtor-default
63d1c2472a28,MFSD1,ZEB2;IRF8;TFEC;DAB2;FLI1,5,71.4286,0.4379,exp04_luad-coregtor-default
9d541b7697ce,MFSD10,NR1H2;RFXANK;SIRT6;NELFB;NELFA;UBXN1;SCAND1;ZNF205;GTPBP6;PQBP1;RBM42;CPTP;CENPB;TRIM28;CTBP1;ZNF787;ZNF524;HSF1;IRF3;ZNF628;DRAP1;CXXC1;TSC22D4;SIX5;E4F1;KLF12;BAD;ZNF653;HMG20B;ZNF213;ETV2;ESRRA;STUB1;ECSIT;ZNF414;ZNF408,36,81.8182,0.3275,exp04_luad-coregtor-default
f8231d5cac7e,MFSD11,MESP2;PPARGC1A,2,7.4074,0.329,exp04_luad-coregtor-default
6ff3fb00b424,MFSD11,PSMD12;FOXK2;BRCA1,3,11.1111,0.1344,exp04_luad-coregtor-default
51da1657d5f4,MFSD12,KLF16;HMG20B;ZNF598;TCF3;RELB;SIRT6,6,85.7143,0.3957,exp04_luad-coregtor-default
c7ee20a836a3,MFSD13A,PDLIM5;ZBTB45;REST;RUNX2;NFE2;MEX3C;TRPS1;STAT6;ANXA11,9,10.1124,0.09,exp04_luad-coregtor-default
de218fee6227,MFSD14B,ZNF510;ZNF367;ZBTB6;BACH1;RAB14;DR1;BBX;MSANTD3,8,38.0952,0.249,exp04_luad-coregtor-default
3224c503a001,MFSD14B,NELFB;POLE3;CYCS;ZNF646,4,19.0476,0.1227,exp04_luad-coregtor-default
5b968d6791ac,MFSD14C,ZNF169;ZNF782,2,100.0,0.0,exp04_luad-coregtor-default
e6a9627a27b0,MFSD2A,HLF;IRX6;RXRG;FAAP24;PRDM16;MELK;HMGA1,7,63.6364,0.2101,exp04_luad-coregtor-default
52a193afc99b,MFSD3,GLI4;HSF1;TIGD5;SCAND1;EEF1D;IRF3;ZNF205;CPTP;NR2F6;ZNF517,10,83.3333,0.239,exp04_luad-coregtor-default
e9307f1d5997,MFSD4A,AHR;ZNF431;HLF;HOXD1;ZNF846;CD59;NR3C2;ZNF430;ZNF552;ZNF117;ZNF737;IKZF2,12,52.1739,0.0881,exp04_luad-coregtor-default
5ea1727e30c1,MFSD4A,DMBX1;NKX2-1,2,8.6957,0.0852,exp04_luad-coregtor-default
9c9cb00f8376,MFSD4B,TAGLN2;UBXN1,2,2.8169,0.2419,exp04_luad-coregtor-default
ba0db46fa0ad,MFSD4B,ZNF43;MCTP2,2,2.8169,0.1736,exp04_luad-coregtor-default
6e9b8412c345,MFSD4B,FOXP1;ZMAT2,2,2.8169,0.1358,exp04_luad-coregtor-default
f68067dd22eb,MFSD4B,ZNF283;ZNF518A;ZNF611;TET1;LHX4;MGA;ZNF235;ZNF264;ZNF507;ZFX;ZNF417;ZNF780A;ZBTB20;ZNF571;ZNF573;CCNT2;REL;POU2F1;ZNF780B;MBNL2;ZBTB22;ZNF652;ZNF84,23,32.3944,0.1345,exp04_luad-coregtor-default
a9056b2c7bec,MFSD4B,ZNF506;ZFP14,2,2.8169,0.0865,exp04_luad-coregtor-default
5ee43ddf6826,MFSD4B,LCORL;REST;PPP5C,3,4.2254,0.0773,exp04_luad-coregtor-default
d084026adf78,MFSD4B,CARF;ZNF280D,2,2.8169,0.046,exp04_luad-coregtor-default
50325d3b73d9,MFSD4B,ZNF790;SPAG7,2,2.8169,0.0297,exp04_luad-coregtor-default
9843c5b7a26c,MFSD5,NUCB1;ZNF800;BCLAF1;ZCCHC17;SMAD2;ZNF81;ZNF511;HCFC2;HMBOX1;ZNF33A;KDM7A,11,10.0917,0.1682,exp04_luad-coregtor-default
6f0f361e21be,MFSD5,ZNF518A;NF1,2,1.8349,0.1438,exp04_luad-coregtor-default
628ed4fccbc9,MFSD5,ZNF717;ZNF37A;ZNF248;PROX2;IKZF2;ZNF417;ZNF154;ZNF841;ZNF195;ZNF564;ZNF407;ZNF808;LCOR;ZNF483;ZNF235;ZBTB20;APEX2;ZNF891;KMT2A;ZNF573;GIT2;ZNF814;SMUG1;DIABLO;TRIM28;HDAC8;ZNF280D;ZEB2;YWHAE;ZNF506;ZNF782;ZNF652;ZBTB37;ZNF410;ZBTB25;ZNF532;LCORL;ZNF283;REL;NFAT5;ELF2;TPI1;ZNF587B;ZNF490;CREB1;RLF;HSPA5;ZNF20;ZNF460;NFIA;RORA;ZNF462;SPAG7;ZNF124;ZNF26;SOD1;CNOT4;ZNF720;ZNF148;ZNF91;REST;ZNF207;ZNF780A;FOXP1,64,58.7156,0.1371,exp04_luad-coregtor-default
fdd11d8abcab,MFSD5,LARP4;ZNF510,2,1.8349,0.0968,exp04_luad-coregtor-default
5b4fa2da4b5e,MFSD5,CARF;ZNF780B,2,1.8349,0.0895,exp04_luad-coregtor-default
0dcfc6e9398f,MFSD5,ZNF581;ZNF519,2,1.8349,0.0664,exp04_luad-coregtor-default
43ea1fc5f26a,MFSD6,ADNP;ZBTB4,2,2.3529,0.2135,exp04_luad-coregtor-default
3271aa530459,MFSD6,ZNF148;ESRP2,2,2.3529,0.1695,exp04_luad-coregtor-default
5e56372935bb,MFSD6,VEZF1;ZNF846,2,2.3529,0.124,exp04_luad-coregtor-default
eb7357ceb3d2,MFSD6,ZNF552;CREB1,2,2.3529,0.0921,exp04_luad-coregtor-default
2da2ab0c9086,MFSD6,SOX6;EZR;ZNF396,3,3.5294,0.0897,exp04_luad-coregtor-default
62be691f67de,MFSD6,TEAD1;TAF9,2,2.3529,0.0813,exp04_luad-coregtor-default
617291ba1dde,MFSD6,KLF3;ZNF652;ZNF836;NCOA1;ZNF429;STAT3;KLF7;ZFHX3;REL;IKZF2;ZFP3;RPL35;NFE2L2;ZNF135;HNRNPC;ZNF487,16,18.8235,0.0659,exp04_luad-coregtor-default
99caf5470269,MFSD6,ZBTB41;ZNF578;ZNF853;MBNL2;ESRP1;ZNF880,6,7.0588,0.0537,exp04_luad-coregtor-default
a33e88286dab,MFSD6,HIVEP1;SIN3A,2,2.3529,0.046,exp04_luad-coregtor-default
74382e9cdd82,MFSD8,FOXN2;RELA,2,3.8462,0.1384,exp04_luad-coregtor-default
b6aacf07e790,MFSD8,ZNF451;CCNT2;USF2;ELF2;ZNF518A;ZNF136;APEX2;ZNF808;ZNF628;ZNF433;ZNF777;ZNF573;ZNF562;TIA1;MGA;ZNF678,16,30.7692,0.138,exp04_luad-coregtor-default
3e2e04957d96,MFSD8,REST;ZBTB37;RBM42,3,5.7692,0.1275,exp04_luad-coregtor-default
416f4ad3b135,MFSD8,ZNF148;DR1;ZNF83,3,5.7692,0.0922,exp04_luad-coregtor-default
b81092ce94dd,MFSD9,ZNF146;ESRP1;PDCD11;MSI2;PAXIP1;DNMT3A;TIMELESS;OTX1;ZSCAN2;SOX4;ZNF687;LCOR;P4HB;GTF3C2;ZNF786;HSPA5,16,80.0,0.2266,exp04_luad-coregtor-default
cc3464a83d12,MGAT1,RBM42;RARA,2,3.7037,0.1398,exp04_luad-coregtor-default
134eec874b9e,MGAT1,ZNF484;HDAC8,2,3.7037,0.1344,exp04_luad-coregtor-default
3b0a17557324,MGAT1,ZNF358;ZNF587B;ZNF91;ZNF787,4,7.4074,0.1262,exp04_luad-coregtor-default
e391793c1269,MGAT1,CENPB;ATF5,2,3.7037,0.1158,exp04_luad-coregtor-default
a60c366aeb4f,MGAT1,USF2;SPI1;NUCB1;ZBTB37;ZNF280D;APEX2;CCNT2;ZNF808;SP3;ELF2;LYL1;MLLT10;AHCTF1;ZNF283;BAX;ATF6B;ARID5A;ZNF451;JUNB;ZNF25;ZNF121;YOD1;KLF16;ZNF414,24,44.4444,0.1,exp04_luad-coregtor-default
175b68bb3f6d,MGAT4A,DIABLO;ZNF699,2,5.0,0.2018,exp04_luad-coregtor-default
c255373f7929,MGAT4A,HCFC2;ZEB2;NCOA1;GIT2;FOXN3;ZNF407;TFEC;BACH1;STAU2;SP4;LCORL,11,27.5,0.1259,exp04_luad-coregtor-default
54ac1ad40102,MGAT4A,VEZF1;ZBTB24,2,5.0,0.0786,exp04_luad-coregtor-default
72c9727cb079,MGAT4A,LCOR;ZNF236,2,5.0,0.0638,exp04_luad-coregtor-default
62b2fdb0ff86,MGAT4A,TAGLN2;CREB1,2,5.0,0.0609,exp04_luad-coregtor-default
32f938a464d5,MGAT4B,ZNF777;FOXP4,2,4.0816,0.1171,exp04_luad-coregtor-default
fa5444ed3f63,MGAT4B,ZNF768;TRIM28,2,4.0816,0.1168,exp04_luad-coregtor-default
8146eba76989,MGAT4B,NELFB;NELFA;ATF6B;NOC2L;PHLDA2;CENPB;ZNF213;ZNF282;CPTP;ZNF408;GTF2IRD1;NFYB;PPARD;ZNF205;CIC;RARA;HSF1;NFKB2,18,36.7347,0.1044,exp04_luad-coregtor-default
9b84ed045346,MGAT4B,KLF16;CRTC2,2,4.0816,0.0944,exp04_luad-coregtor-default
bb132491b868,MGAT4B,NR1H2;HMG20B,2,4.0816,0.0891,exp04_luad-coregtor-default
3a848a324222,MGAT4B,NR2F6;USF2,2,4.0816,0.0876,exp04_luad-coregtor-default
b537279c81b1,MGAT4B,RELA;CTBP1,2,4.0816,0.0783,exp04_luad-coregtor-default
294b9a21e740,MGAT5,ZNF407;TEAD1;BPTF;MTF1;LUZP1;TAF1;KDM5A;ZFHX3;EP300;ZNF445;CERS6;KMT2A,12,41.3793,0.1851,exp04_luad-coregtor-default
12b3f1d75a1b,MGLL,NR3C2;HLF;TEF;HNF1B;ZNF695;ANXA11;SPATS2;TIMELESS;E2F6;RFC3,10,66.6667,0.3429,exp04_luad-coregtor-default
eb59e89c4245,MGME1,NUP107;MELK;E2F7;SNRPB2;EZH2;TIMELESS;E2F1;ZNF133;E2F8;FOXM1;RFC3;DNMT3A;BRCA1;SOX12;E2F2;AGMAT;DTL,17,94.4444,0.5156,exp04_luad-coregtor-default
adb59f7679e0,MGMT,RUNX1;SCAND1,2,1.9608,0.0911,exp04_luad-coregtor-default
7fd04eb78922,MGMT,PRDX5;TEAD1;KMT2A;ZNF235;KDM5A;ZKSCAN1;PRDM10;LYL1;TSC22D4;BDP1;MGA;WDR83;NR1H2;ZNF32;ZNF688,15,14.7059,0.0717,exp04_luad-coregtor-default
9f888adaac99,MGMT,ETFB;ZNF655,2,1.9608,0.0375,exp04_luad-coregtor-default
972e3c51f5fb,MGP,TCF21;PGR;ERG;GATA5;MEOX2;TBX4;TBX5;EZH2;FOXM1;MELK;PKNOX2;FOXF2,12,70.5882,0.3296,exp04_luad-coregtor-default
3d2f7dd5735e,MGRN1,ZNF213;RFX1;FOXP4;ZNF500;CIC;RARA;ZNF710;ZNF282,8,72.7273,0.3713,exp04_luad-coregtor-default
36b0d6f62c4c,MGST1,MELK;PURG,2,3.6364,0.1679,exp04_luad-coregtor-default
1f026fa38a70,MGST1,KLF2;KLF12;TPI1;SP110;ENO1;MBD2;TCF4;MESP1;ZNF521;ZNF620;VAMP3;ZNF662;RORA;NOC2L;ZEB1;EGR1;SPR;CEBPD;HLTF;SOD1;HTATIP2,21,38.1818,0.1327,exp04_luad-coregtor-default
c87a490050ac,MGST1,DNAJC21;ZNF175,2,3.6364,0.123,exp04_luad-coregtor-default
48f7d96834d7,MGST1,NFXL1;HIC2;ARID3A;ZNF324;DACH1,5,9.0909,0.1199,exp04_luad-coregtor-default
a2d9c23c096a,MGST1,CEBPB;HOXA7,2,3.6364,0.109,exp04_luad-coregtor-default
90add65c2f63,MGST1,ZNF280B;ZNF286A;TIMM44;ZNF544,4,7.2727,0.092,exp04_luad-coregtor-default
e0385fa3ede8,MGST1,ZNF660;ZNF439,2,3.6364,0.0596,exp04_luad-coregtor-default
0f89d693b706,MGST1,ARID3B;SATB2;MAFF;SOX5,4,7.2727,0.0407,exp04_luad-coregtor-default
9139be093300,MGST2,ZSCAN25;ZNF585A,2,2.8571,0.2172,exp04_luad-coregtor-default
9152b7ecd1b3,MGST2,ZNF623;DNMT1;FOXJ3;ZBTB2;HLTF;SPR;ZNF532;UBP1;PHF20;FOXK1;ZBTB10;ZNF445;PRDX5;TEAD1;KMT2A;MYBL1;HIVEP1,17,24.2857,0.1849,exp04_luad-coregtor-default
8435b5cfc1b1,MGST2,PRDM4;NCOA3,2,2.8571,0.0551,exp04_luad-coregtor-default
ab4a2d370834,MGST3,KMT2A;GTF2A2;BPTF;MTF1;CHD2;RFX7;TAF1;ZNF445,8,12.6984,0.1263,exp04_luad-coregtor-default
981ea655f540,MIA2,HNF1A;TEF;LYL1;PRKAA1;HTATIP2,5,12.1951,0.1903,exp04_luad-coregtor-default
f3ae0ca6e13d,MIA2,LCORL;SPI1,2,4.878,0.1599,exp04_luad-coregtor-default
3f14e245392c,MIA3,AHCTF1;SETDB1;NUP133;ZBTB37,4,40.0,0.2318,exp04_luad-coregtor-default
fb38df1ab389,MIAT,ZBTB32;GFI1;IRF9;SP140;IL21;ZNF80;IRF4;ZNF101;POU2F2;POU2AF1,10,83.3333,0.423,exp04_luad-coregtor-default
fee5112f3dc4,MIB1,ZNF765;SP3;TET1;LCOR;REST;ZNF644;ZNF24;CREB1;ZNF460;MGA;ZNF770;ZNF507;ZNF407;MEX3C;BPTF;ZNF525;SP4;ZNF749;ZNF688,19,44.186,0.2123,exp04_luad-coregtor-default
6b1caaa5b106,MIB1,ZNF451;ZNF146,2,4.6512,0.1477,exp04_luad-coregtor-default
eb94418fc14f,MIB1,SMC3;BDP1,2,4.6512,0.0611,exp04_luad-coregtor-default
b39efa7d71e7,MIB1,HNRNPLL;ZBTB44,2,4.6512,0.0552,exp04_luad-coregtor-default
9f52021d1a93,MIB2,ZBTB48;ZBTB17;SNRNP70;ZNF316;RFX1;ZNF282;ZGPAT;SNAPC4,8,100.0,0.0,exp04_luad-coregtor-default
4a9b3c5b1c5f,MICA,RAD21;ZBTB10;FOXQ1;ASCL1;INSM1;CD59;RAB2A;FANK1;HHAT;TERF1;PROX1;ZNF775;CREB3L2;NFATC1,14,24.5614,0.1503,exp04_luad-coregtor-default
927ca749b937,MICA,TAF1A;RUVBL1;JAZF1,3,5.2632,0.1152,exp04_luad-coregtor-default
9632f690f316,MICA,ZNF706;NKX3-1,2,3.5088,0.1055,exp04_luad-coregtor-default
fbeabecc5a28,MICA,PAXIP1;PHF8,2,3.5088,0.0396,exp04_luad-coregtor-default
33437d424357,MICA,CELF4;MAFB,2,3.5088,0.024,exp04_luad-coregtor-default
e019faa434e1,MICAL1,AGAP2;SNAI3;STAT5A;ARID5A;LYL1;SNRNP70;CBX7;SNAPC4;ATF7-NPFF,9,52.9412,0.2514,exp04_luad-coregtor-default
6ad92783dbb7,MICAL2,RBFOX2;SKI;KLF7;TEAD1;KLF13;ZNF366;VDR;PIR;REL;SOD1;PGR;GLIS3;ZEB2;SNAPC5;ETV1;ZFP92;MEF2C,17,54.8387,0.1746,exp04_luad-coregtor-default
aca19924bfe9,MICAL3,KMT2A;LUZP1;DNMT1;NCOA3;ZNF697;BACH2;RBFOX2;HIVEP2;BPTF;PRDM10;EP300;TAF1;ZKSCAN1,13,61.9048,0.2317,exp04_luad-coregtor-default
e4f42e2839fa,MICALL1,GTPBP1;HCFC1;GATAD2A;CIC;MIEF1;NCOR2,6,31.5789,0.3619,exp04_luad-coregtor-default
e1f9e4c6ee8a,MICALL2,HSF4;ZNF316;IRF3;E4F1;SNRNP70;ZBTB17;TBX6;ZNF692;ZGPAT;ARFGAP1;ZNF276,11,73.3333,0.3309,exp04_luad-coregtor-default
fd833ec2a629,MICALL2,AHDC1;ZBTB48,2,13.3333,0.0484,exp04_luad-coregtor-default
fe6bebd80c49,MICB,ETV7;STAT1;NMI;TFEC;IRF5,5,27.7778,0.2246,exp04_luad-coregtor-default
fec991ebd487,MICOS13,RFXANK;HMG20B;SCAND1;ZNF205;RBM42;NR1H2;SIRT6;DRAP1;ECSIT;ZNF524;CENPB;GTPBP6;UBXN1;TRIM28;CXXC1;NELFB;STUB1;NFAT5;ZNF787;NOC2L;BPTF;ETV2;NUCB1;NR2F6;BAX;ERF;ZNF768;ZNF511;ZNF410;IRF3;RPL35;GPANK1;CPTP;ZBTB45;POLD2;ZNF207;REL;GTF3C5;ZNF414;C19orf25;HIVEP1;ZNF233;USF2;ZBTB17;ZNF20,45,90.0,0.1959,exp04_luad-coregtor-default
23bc7d8a3313,MICU1,ZNF721;SMAD1,2,4.6512,0.2696,exp04_luad-coregtor-default
4877b55fc873,MICU1,FOXA3;HNF1A,2,4.6512,0.2032,exp04_luad-coregtor-default
2b9efee398fc,MICU1,SPR;DPF2,2,4.6512,0.1821,exp04_luad-coregtor-default
9877b4f31cc2,MICU1,ASCC1;HADHB;ANXA11;CERS2;OVOL2,5,11.6279,0.155,exp04_luad-coregtor-default
9d0aca78bdb3,MICU1,ZNF239;ZGPAT,2,4.6512,0.1361,exp04_luad-coregtor-default
84d926e2f008,MICU1,HDAC1;ZNF80,2,4.6512,0.0134,exp04_luad-coregtor-default
748bff2cf673,MICU2,ING3;ELF4,2,7.1429,0.1968,exp04_luad-coregtor-default
7d7258b120e2,MICU2,NCOA3;R3HDM2,2,7.1429,0.1546,exp04_luad-coregtor-default
d1d004bfefed,MICU2,HMGB1;SRP9;MLXIP;TSNAX;GTF3A;DIS3;AHDC1,7,25.0,0.0873,exp04_luad-coregtor-default
3e3169d65bd5,MICU2,SOX7;GATAD2A,2,7.1429,0.0708,exp04_luad-coregtor-default
bcb07646356f,MID1,BACH2;ID4;PBX1;THRB;HOXA4;BBX;KLF4;PPARGC1A,8,18.1818,0.2026,exp04_luad-coregtor-default
3dc28d1a2130,MID1IP1,ZNF507;PICK1,2,3.2258,0.4098,exp04_luad-coregtor-default
50774906cf94,MID1IP1,HLF;SPATS2;IRX1;CBX7;CAT;SHOX2;ACAA1;FAAP24;IRX2;STAT6;E2F3;TFE3;NME1;IRX6;CEBPD;YWHAZ,16,25.8065,0.0897,exp04_luad-coregtor-default
c9f867289863,MID1IP1,ZNF524;ZNF765,2,3.2258,0.0395,exp04_luad-coregtor-default
05dee07d0920,MID2,FOXN3;VEZF1;NFATC1;PGR;ZFP92;HIVEP3;GTF3A;MEF2A;KLF11;REL;SKI;ESR1;LUZP1;JAZF1;NFKB1;ZNF366,16,34.7826,0.2142,exp04_luad-coregtor-default
6b6d166228ad,MID2,ZNF462;ZBTB43;MYLK;FOXO3,4,8.6957,0.0992,exp04_luad-coregtor-default
3e839104eff9,MIDEAS,BPTF;KMT2A;EP300;ZNF407;NFAT5;TAF1;ZNF445;OTUD4;MTF1;RCOR1,10,62.5,0.3769,exp04_luad-coregtor-default
59938288e1cb,MIDN,KLF16;CIC;CNOT3;RFX1;BCL3;ZBTB7A;MNT;RELA;GATAD2A;NCOR2;ZNF628;TRIP10;KDM4B;SF1;DAZAP1;TEAD3;HCFC1;RARA;GTF2F1;PPARD;FOXP4;ZNF653,22,84.6154,0.2989,exp04_luad-coregtor-default
e9de0a1933a6,MIEF2,ZBTB22;STUB1;NR1H2;GTF3C5;ZNF524;RFXANK;SPAG7;HMG20B;IRF3;DUS3L;ZNF688;ZNF775;ZNF837;ESRRA;HIRIP3;TSC22D4;UBXN1;ASPSCR1;BAD;ECSIT;SCAND1;RBM42;CYB5R1;NUCB1;POLD2;GTF2A1;NELFB,27,51.9231,0.2004,exp04_luad-coregtor-default
56b415b90f4f,MIEF2,TCF12;PICK1,2,3.8462,0.1963,exp04_luad-coregtor-default
08311a4a2602,MIEN1,PEG3;ETS1;SOX9;SKI;ZEB2;RBFOX2;BNC2;ONECUT2;ADARB1;HIVEP2;SMUG1,11,21.5686,0.0857,exp04_luad-coregtor-default
2badb5ff4b76,MIEN1,TCF4;GMEB1,2,3.9216,0.0425,exp04_luad-coregtor-default
4788b9d2ddcc,MIER1,HCFC2;ZNF699;DR1;FOXN2;ZZZ3;ZBTB25;ZNF644;ZNF408;ZNF784;ZNF213;ZNF148;ZNF493;ZNF777;LCOR;USF2;RBM42;ZNF564;GTF2F1;ZNF574,19,57.5758,0.1014,exp04_luad-coregtor-default
c8814d9418df,MIER1,FIZ1;ZNF628;ZBTB20;ZNF579;ZNF414,5,15.1515,0.0761,exp04_luad-coregtor-default
cfdde0364b9d,MIER2,RFX1;ZNF777;CIC;KMT2B;KDM4B;TRIP10;CNOT3;RARA;NCOR2;GTF2F1;ZNF653;ZNF282;SP2;SRF,14,66.6667,0.1261,exp04_luad-coregtor-default
a56e25f70015,MIER3,SMAD5;AFF4;BDP1;LCORL;CHD1;CNOT6;AGGF1,7,77.7778,0.3498,exp04_luad-coregtor-default
47a2135dede4,MIF4GD,ZNF622;ZNF148;ZNF518A;ZMAT2;AKR1A1;EXOSC3;DPF2;MLX;REST;LHX4;TEAD1;ZNF672;HDAC8,13,18.8406,0.186,exp04_luad-coregtor-default
14618b3cff1d,MIF4GD,ZNF354B;MLLT10,2,2.8986,0.1351,exp04_luad-coregtor-default
e8417fc8522a,MIF4GD,BBX;ZNF808,2,2.8986,0.0934,exp04_luad-coregtor-default
8df670f4b68f,MIGA1,ZZZ3;ZNF644,2,100.0,0.0,exp04_luad-coregtor-default
f10266d0934c,MIGA2,SNAPC4;SNRNP70;HSF4,3,100.0,0.0,exp04_luad-coregtor-default
398a12a8c2a6,MIIP,SIRT6;SCAND1;ZNF775;RFXANK;ZNF205;NR1H2;GTPBP6;DRAP1;ZNF524;ECSIT;TIMM44;BAX;ZNF296;UBXN1;PQBP1;RBM42;IRF3;WDR83;CENPB;CPTP;HMG20B;ENO1;TRMT1;TSC22D4;ZNF414;STUB1;ZNF787;ZBTB17,28,84.8485,0.3155,exp04_luad-coregtor-default
9e47e30bdfa6,MINDY1,RORC;CERS2;CREB3L4;ZNF821;CARF;ESRP2;ZNF32;ZBTB7B;ZNF611;ZNF710,10,25.0,0.0781,exp04_luad-coregtor-default
2fac729f04a5,MINDY2,MEF2A;HMGA1;ZEB1;MITF;PRDM5;APEX1;TPI1,7,36.8421,0.2103,exp04_luad-coregtor-default
0e9ebcb8d474,MINDY3,TFE3;ZNF319,2,2.8169,0.2856,exp04_luad-coregtor-default
0874e8d48ada,MINDY3,ZNF441;ZNF25;ZNF598;FOXK2;PPARD;ING3;PRDM5;ZNF799;MLLT10;HCFC2;ZNF510;APEX2;RFX1;HBP1;TRIM28,15,21.1268,0.1164,exp04_luad-coregtor-default
ce76573525cc,MINDY3,ZFP2;HOXA2;TFDP2,3,4.2254,0.0764,exp04_luad-coregtor-default
07143e23d142,MINDY3,KMT2B;ETV1,2,2.8169,0.0445,exp04_luad-coregtor-default
54220a27cb20,MINDY3,ELF1;TCF3,2,2.8169,0.022,exp04_luad-coregtor-default
b644a7337ea5,MINDY3,ZNF175;MAZ,2,2.8169,0.0183,exp04_luad-coregtor-default
5252f483b704,MINK1,SP2;POLR2A;HCFC1;CNOT3;CIC;ZNF592;NFE2L1;ZNF384,8,57.1429,0.3519,exp04_luad-coregtor-default
e57dbdaad1e1,MINPP1,TSN;TFAM;YEATS4;RAN,4,28.5714,0.3443,exp04_luad-coregtor-default
90015bd712a9,MIPEP,KLF5;HMGB1;ELF1;CCDC25;MYBL1;DIS3;YWHAE;FANK1,8,34.7826,0.2103,exp04_luad-coregtor-default
2378c83b5240,MIPOL1,RFX3;ELF2;PAX9;LCORL;ZZZ3;PSMA6;POU2F1;SOCS4;RNF138;ZNF480;UBE2V1;ZNF708;RELA;ZNF20;RPS6KA5;TAGLN2;FOXA1;ZNF713;SP4;PIK3C3;ZNF214;ZNF620,22,59.4595,0.1644,exp04_luad-coregtor-default
e8cd97bb57d3,MIPOL1,ZNF644;RLF,2,5.4054,0.1158,exp04_luad-coregtor-default
00b99975b78e,MIPOL1,RARG;LCOR,2,5.4054,0.1129,exp04_luad-coregtor-default
ca3856065e8f,MIPOL1,ZNF236;ZNF24;MSI2;ZNF765,4,10.8108,0.0861,exp04_luad-coregtor-default
073811987d67,MIR100HG,BNC2;ELK3;SNAI2;OVOL2;MYLK;MSRB3;ZNF699;ZNF267;ZEB1,9,47.3684,0.1524,exp04_luad-coregtor-default
2e264f6ad76b,MIR22HG,FOXM1;TAL1;MYBL2;E2F8;SOX7;FOSB;E2F2;GPD1;MELK;CAT;FEZ1;KLF2;KIF22;FOXF1;ERG;CBX7;TCF21,17,56.6667,0.1399,exp04_luad-coregtor-default
bf609aa5bfa0,MIR34AHG,IRF9;ZNF789;ZNF354B;ZNF83;ZNF785;ZNF700,6,66.6667,0.2691,exp04_luad-coregtor-default
b1afeee2e4fa,MIR4435-2HG,MGA;SMAD4;BRCA1,3,4.1667,0.1248,exp04_luad-coregtor-default
